Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Chase Budinger,SF,41,8.0,18.3,6.7,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,1.3,9.73,2.4,6.2,39.4,1.0,2.9,35.0,0.8,1.0,82.1,1.4,3.3,43.3,1.079,0.48
Dante Cunningham,F,81,7.0,20.2,6.3,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,2.0,12.67,2.9,6.3,46.5,0.0,0.1,0.0,0.5,0.8,56.7,2.9,6.2,46.9,1.004,0.46
Derrick Williams,PF,11,0.0,14.7,4.9,0.3,2.1,2.4,0.1,0.4,0.4,0.5,0.8,0.2,7.63,1.7,4.9,35.2,0.2,1.4,13.3,1.3,1.5,87.5,1.5,3.5,43.6,1.0,0.37
Ronny Turiaf,C,31,10.0,19.5,4.8,1.8,3.8,5.6,0.7,0.3,1.6,0.8,2.1,1.0,13.84,2.1,3.5,59.8,0.0,0.0,0.0,0.7,1.6,42.0,2.1,3.5,59.8,1.393,0.6
Gorgui Dieng,C,60,15.0,13.6,4.8,1.7,3.3,5.0,0.7,0.5,0.8,0.9,1.8,0.7,16.58,1.9,3.8,49.8,0.0,0.0,100.0,1.0,1.6,63.4,1.9,3.8,49.6,1.26,0.5
Alexey Shved,PG,63,0.0,10.5,4.0,0.3,1.0,1.3,1.1,0.4,0.3,0.8,0.6,1.4,10.27,1.2,3.8,32.1,0.5,1.6,29.4,1.1,1.4,75.6,0.7,2.1,34.1,1.055,0.38
Shabazz Muhammad,F,37,0.0,7.8,3.9,0.6,0.8,1.4,0.2,0.2,0.0,0.4,0.6,0.4,13.2,1.5,3.4,46.0,0.1,0.3,27.3,0.7,1.1,65.0,1.5,3.1,47.8,1.153,0.47
Robbie John Hummel,SF,53,5.0,12.4,3.4,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,2.3,9.67,1.3,3.3,37.9,0.6,1.7,36.0,0.3,0.3,93.8,0.7,1.7,39.8,1.023,0.47
Luc Mbah a Moute,F,55,2.0,14.7,3.3,0.9,1.3,2.2,0.4,0.4,0.2,0.7,0.9,0.6,7.62,1.3,2.9,44.7,0.1,0.3,21.4,0.7,1.0,68.5,1.3,2.7,46.9,1.143,0.46
A.J. Price,PG,28,0.0,3.5,1.6,0.0,0.3,0.4,0.5,0.0,0.0,0.3,0.2,1.9,9.72,0.7,1.6,41.3,0.2,0.8,27.3,0.0,0.1,0.0,0.5,0.9,54.2,0.9570000000000001,0.48
Othyus Jeffers,SG,2,0.0,6.5,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.5,0.0,1.67,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0
Total,min,82,,,106.9,12.5,32.2,44.7,24.0,8.8,3.6,13.5,18.3,1.8,,38.9,87.5,44.4,7.3,21.4,34.1,21.8,28.1,77.8,31.6,66.1,47.8,1.222,0.49
Anthony Davis,PF,67,66.0,35.2,20.8,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,1.0,26.54,7.8,15.0,51.9,0.0,0.1,22.2,5.2,6.6,79.1,7.8,14.9,52.2,1.3869999999999998,0.52
Ryan Anderson,PF,22,14.0,36.1,19.8,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,0.9,18.89,7.0,16.1,43.8,3.0,7.5,40.9,2.7,2.8,95.2,4.0,8.6,46.3,1.232,0.53
Eric Gordon,SG,64,64.0,32.1,15.4,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,1.6,14.92,5.6,12.8,43.6,1.6,4.0,39.1,2.7,3.5,78.5,4.0,8.7,45.6,1.209,0.5
Tyreke Evans,G,72,22.0,28.2,14.5,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,2.1,18.43,5.4,12.5,43.6,0.3,1.3,22.1,3.3,4.3,77.1,5.1,11.1,46.1,1.162,0.45
Jrue Holiday,SG,34,34.0,33.6,14.3,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,2.6,17.19,6.0,13.4,44.7,0.9,2.3,39.0,1.5,1.9,81.0,5.1,11.1,45.9,1.073,0.48
Jason Smith,F,31,27.0,26.8,9.7,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2,1.0,12.47,4.2,9.1,46.5,0.0,0.0,0.0,1.3,1.6,78.0,4.2,9.1,46.5,1.067,0.46
Brian Roberts,PG,72,42.0,23.2,9.4,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,2.5,13.49,3.4,8.1,42.0,0.9,2.5,36.0,1.7,1.8,94.0,2.5,5.6,44.7,1.165,0.48
Anthony Morrow,SG,76,9.0,18.8,8.4,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3,1.2,13.96,3.1,6.8,45.8,1.2,2.6,45.1,0.9,1.1,82.8,2.0,4.3,46.2,1.2229999999999999,0.54
Austin Rivers,PG,69,4.0,19.4,7.7,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,2.1,11.6,2.8,6.9,40.5,0.5,1.4,36.4,1.6,2.5,63.6,2.3,5.4,41.6,1.1179999999999999,0.44
Al-Farouq Aminu,PF,80,65.0,25.6,7.2,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,1.3,13.19,2.9,6.2,47.4,0.2,0.6,27.1,1.1,1.7,66.4,2.8,5.6,49.6,1.158,0.49
Luke Babbitt,F,27,2.0,17.5,6.3,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9,1.9,12.1,2.2,5.7,39.0,1.3,3.5,37.9,0.5,0.7,77.8,0.9,2.2,40.7,1.104,0.51
Alexis Ajinca,C,56,30.0,17.0,5.9,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,0.6,14.62,2.4,4.4,54.6,0.0,0.0,0.0,1.0,1.2,83.6,2.4,4.4,54.8,1.317,0.55
James Southerland,SF,3,0.0,9.0,4.7,0.0,2.7,2.7,0.0,0.3,0.7,0.3,1.0,0.0,17.7,1.7,4.0,41.7,1.0,1.7,60.0,0.3,0.7,50.0,0.7,2.3,28.6,1.167,0.54
Darius Miller,SF,45,7.0,16.1,4.4,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,2.0,9.06,1.6,3.7,44.0,0.6,1.7,32.5,0.6,0.8,80.6,1.1,2.0,53.9,1.205,0.52
Jeff Withey,C,58,4.0,11.8,3.3,0.8,1.7,2.6,0.4,0.3,0.9,0.3,1.3,1.3,15.25,1.2,2.2,53.5,0.0,0.0,0.0,0.9,1.3,71.2,1.2,2.2,53.9,1.473,0.53
Melvin Ely,C,2,0.0,13.5,3.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.5,0.0,3.94,1.5,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,50.0,1.0,0.5
Greg Stiemsma,C,55,20.0,18.3,2.9,1.3,2.8,4.1,0.7,0.6,1.0,0.8,3.1,0.8,9.75,1.3,2.2,57.4,0.0,0.0,0.0,0.3,0.6,59.4,1.3,2.2,57.9,1.3030000000000002,0.57
Lou Amundson,PF,18,0.0,10.2,2.1,1.6,1.5,3.1,0.3,0.5,0.6,0.8,2.7,0.4,9.21,0.9,1.8,50.0,0.0,0.0,0.0,0.3,1.3,25.0,0.9,1.8,50.0,1.188,0.5
Lance Thomas,F,5,0.0,8.4,1.2,0.4,1.0,1.4,0.6,0.0,0.0,0.4,0.8,1.5,0.48,0.4,1.8,22.2,0.0,0.0,0.0,0.4,0.8,50.0,0.4,1.8,22.2,0.667,0.22
Arinze Onuaku,PF,3,0.0,8.3,1.0,0.7,1.7,2.3,1.0,0.0,0.0,0.3,1.0,3.0,5.63,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.3,25.0,0.75,0.25
Josh Childress,F,4,0.0,6.0,0.0,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,2.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,no,82,,,99.7,11.4,30.3,41.7,21.3,7.9,6.4,13.0,22.6,1.6,,37.8,82.5,45.9,5.9,15.9,37.3,18.2,23.6,76.9,31.9,66.6,47.9,1.209,0.49
Carmelo Anthony,PF,77,77.0,38.7,27.4,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,1.2,24.5,9.6,21.3,45.2,2.2,5.4,40.2,6.0,7.0,84.8,7.5,15.9,46.9,1.285,0.5
JR Smith,G,74,37.0,32.7,14.5,0.5,3.5,4.0,3.0,0.9,0.3,1.5,2.6,2.0,14.0,5.4,12.9,41.5,2.6,6.5,39.4,1.2,1.9,65.2,2.8,6.4,43.6,1.121,0.51
Andrea Bargnani,C,42,39.0,29.9,13.3,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,0.8,14.53,5.3,12.0,44.2,0.7,2.6,27.8,2.0,2.4,82.4,4.6,9.4,48.7,1.112,0.47
Amar'e Stoudemire,C,65,21.0,22.6,11.9,1.7,3.2,4.9,0.5,0.4,0.6,1.4,2.4,0.4,18.89,4.8,8.6,55.7,0.0,0.0,0.0,2.3,3.1,73.9,4.8,8.6,55.7,1.3840000000000001,0.56
Tim Hardaway Jr.,SG,81,1.0,23.1,10.2,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,1.4,12.79,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,2.0,4.1,49.8,1.199,0.52
Raymond Felton,G,65,65.0,31.0,9.7,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,2.8,12.9,3.7,9.4,39.5,1.0,3.0,31.8,1.4,1.9,72.1,2.7,6.4,43.1,1.036,0.45
Tyson Chandler,C,55,55.0,30.2,8.7,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,0.8,16.48,3.5,5.9,59.3,0.0,0.0,0.0,1.8,2.8,63.2,3.5,5.8,59.5,1.4909999999999999,0.59
Iman Shumpert,SG,74,58.0,26.5,6.7,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,1.6,9.66,2.5,6.5,37.8,1.0,3.1,33.3,0.7,1.0,74.6,1.4,3.5,41.8,1.023,0.46
Beno Udrih,PG,31,12.0,19.0,5.6,0.3,1.5,1.8,3.5,0.7,0.1,1.4,1.5,2.6,12.43,2.2,5.2,42.5,0.5,1.3,42.5,0.6,0.8,83.3,1.6,3.9,42.5,1.081,0.48
Metta World Peace,SF,29,1.0,13.4,4.8,0.6,1.4,2.0,0.6,0.8,0.3,0.7,1.5,0.9,11.71,1.9,4.9,39.7,0.6,1.9,31.5,0.3,0.6,62.5,1.3,3.0,44.8,0.986,0.46
Kenyon Martin,PF,32,15.0,19.8,4.3,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,1.9,12.25,2.0,3.8,51.2,0.0,0.0,0.0,0.3,0.6,57.9,2.0,3.8,51.6,1.114,0.51
Pablo Prigioni,PG,66,27.0,19.4,3.8,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8,13.02,1.3,2.9,46.1,1.0,2.1,46.4,0.2,0.2,91.7,0.3,0.8,45.1,1.319,0.63
Jeremy Tyler,C,41,0.0,9.7,3.6,0.9,1.7,2.7,0.2,0.1,0.5,0.6,1.7,0.3,13.09,1.5,2.8,51.7,0.0,0.0,0.0,0.6,1.2,54.2,1.5,2.8,51.7,1.2590000000000001,0.52
Toure' Murry,SF,51,0.0,7.3,2.7,0.3,0.6,0.9,1.0,0.4,0.0,0.7,0.9,1.4,11.22,1.1,2.5,43.4,0.1,0.2,41.7,0.5,0.8,59.0,1.0,2.3,43.6,1.085,0.45
Earl Clark,SF,9,0.0,7.8,2.6,0.2,1.6,1.8,0.2,0.1,0.7,0.1,0.7,2.0,13.51,0.8,2.3,33.3,0.1,0.7,16.7,0.9,1.1,80.0,0.7,1.7,40.0,1.095,0.36
Shannon Brown,PG,19,0.0,7.8,2.1,0.3,0.5,0.8,0.2,0.6,0.0,0.5,0.6,0.4,8.44,0.8,2.0,42.1,0.0,0.0,0.0,0.4,0.6,66.7,0.8,2.0,42.1,1.053,0.42
Cole Aldrich,C,46,2.0,7.2,2.0,0.8,2.0,2.8,0.3,0.2,0.7,0.4,0.9,0.8,19.11,0.7,1.3,54.1,0.0,0.0,0.0,0.6,0.7,86.7,0.7,1.3,54.1,1.508,0.54
Chris Smith,PG,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,ny,82,,,98.6,10.6,29.7,40.3,20.0,7.7,4.5,12.4,22.1,1.6,,36.9,82.2,44.9,9.3,24.9,37.2,15.5,20.4,76.1,27.7,57.3,48.2,1.2,0.51
Kevin Durant,SF,81,81.0,38.5,32.0,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,1.6,29.9,10.5,20.8,50.3,2.4,6.1,39.1,8.7,9.9,87.3,8.1,14.8,54.9,1.536,0.56
Russell Westbrook,PG,46,46.0,30.7,21.8,1.2,4.5,5.7,6.9,1.9,0.2,3.8,2.3,1.8,24.74,7.5,17.2,43.7,1.5,4.7,31.8,5.3,6.4,82.6,6.0,12.5,48.2,1.2670000000000001,0.48
Serge Ibaka,PF,81,81.0,32.9,15.1,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,0.7,19.66,6.5,12.1,53.6,0.3,0.7,38.3,1.9,2.5,78.4,6.2,11.3,54.6,1.255,0.55
Reggie Jackson,PG,80,36.0,28.5,13.1,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,2.0,15.43,5.0,11.5,44.0,1.0,3.1,33.9,2.0,2.2,89.3,4.0,8.4,47.7,1.143,0.49
Caron Butler,SF,22,0.0,27.2,9.7,0.2,3.0,3.2,1.2,1.1,0.3,0.4,2.5,3.3,11.97,3.5,8.5,40.9,2.0,4.6,44.1,0.7,0.9,84.2,1.4,3.8,36.9,1.145,0.53
Jeremy Lamb,SG,78,0.0,19.7,8.5,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,1.9,13.44,3.4,7.8,43.2,1.1,3.2,35.6,0.7,0.8,79.7,2.2,4.6,48.3,1.092,0.5
Thabo Sefolosha,F,61,61.0,26.0,6.3,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5,1.7,10.42,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,1.5,3.1,49.5,1.126,0.49
Derek Fisher,PG,81,0.0,17.6,5.2,0.1,1.4,1.5,1.4,0.9,0.0,0.6,1.9,2.4,10.09,1.7,4.5,39.1,1.1,2.8,38.4,0.7,0.9,77.5,0.7,1.6,40.2,1.177,0.51
Nick Collison,F,81,0.0,16.7,4.2,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,1.5,11.84,1.7,3.0,55.6,0.0,0.2,23.5,0.8,1.1,71.0,1.6,2.8,58.0,1.402,0.56
Reggie Williams,SF,3,0.0,5.7,3.7,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3,0.5,16.54,1.7,3.0,55.6,0.3,1.0,33.3,0.0,0.0,0.0,1.3,2.0,66.7,1.222,0.61
Perry Jones,SF,62,7.0,12.3,3.5,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,1.2,10.14,1.3,2.9,45.9,0.4,1.0,36.1,0.5,0.7,66.7,1.0,1.9,50.8,1.193,0.52
Kendrick Perkins,C,62,62.0,19.5,3.4,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,0.7,6.32,1.4,3.1,45.1,0.0,0.0,0.0,0.6,1.1,55.2,1.4,3.1,45.3,1.093,0.45
Steven Adams,C,81,20.0,14.8,3.3,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,0.6,11.25,1.1,2.3,50.3,0.0,0.0,0.0,1.0,1.7,58.1,1.1,2.3,50.3,1.432,0.5
Andre Roberson,G,40,16.0,10.0,1.9,0.9,1.5,2.4,0.4,0.5,0.3,0.5,1.9,0.8,9.03,0.8,1.7,48.5,0.1,0.3,15.4,0.2,0.3,70.0,0.8,1.4,56.4,1.103,0.5
Ryan Gomes,SF,5,0.0,6.8,1.2,0.0,0.8,0.8,0.2,0.0,0.0,0.2,1.0,1.0,0.19,0.6,1.6,37.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,1.2,50.0,0.75,0.38
Hasheem Thabeet,C,23,0.0,8.3,1.2,0.4,1.3,1.7,0.0,0.2,0.4,0.6,2.0,0.1,2.58,0.6,1.0,56.5,0.0,0.0,0.0,0.0,0.2,20.0,0.6,1.0,56.5,1.1740000000000002,0.57
Mustafa Shakur,PG,3,0.0,3.7,0.3,0.0,0.0,0.0,1.3,0.0,0.0,0.7,0.7,2.0,-8.78,0.0,1.0,0.0,0.0,0.3,0.0,0.3,0.7,50.0,0.0,0.7,0.0,0.33299999999999996,0.0
Royal Ivey,PG,2,0.0,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-16.48,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Total,okc,82,,,106.2,10.8,33.9,44.7,21.9,8.3,6.1,14.8,22.7,1.5,,39.0,82.7,47.1,8.1,22.4,36.1,20.2,25.0,80.6,30.9,60.3,51.2,1.284,0.52
Arron Afflalo,G,73,73.0,35.0,18.2,0.4,3.2,3.6,3.4,0.5,0.0,2.0,1.9,1.7,16.09,6.4,13.8,45.9,1.8,4.1,42.7,3.8,4.6,81.5,4.6,9.7,47.3,1.3159999999999998,0.52
Tobias Harris,SF,61,36.0,30.3,14.6,1.4,5.5,7.0,1.3,0.7,0.4,1.3,2.3,1.1,16.54,5.4,11.7,46.4,0.5,2.1,25.4,3.2,4.0,80.7,4.9,9.7,50.8,1.247,0.49
Nikola Vucevic,C,57,57.0,31.8,14.2,3.2,7.7,11.0,1.8,1.1,0.8,2.0,3.0,0.9,18.85,6.2,12.2,50.7,0.0,0.0,0.0,1.8,2.4,76.6,6.2,12.2,50.7,1.165,0.51
Victor Oladipo,SG,80,44.0,31.1,13.8,0.5,3.6,4.1,4.1,1.6,0.5,3.2,2.6,1.3,13.64,4.9,11.7,41.9,0.9,2.8,32.7,3.1,4.0,78.0,4.0,8.9,44.8,1.182,0.46
Glen Davis,PF,45,43.0,30.1,12.1,1.9,4.3,6.3,1.6,1.0,0.5,1.3,2.5,1.2,13.78,5.2,11.4,45.3,0.1,0.2,40.0,1.7,2.5,67.5,5.1,11.2,45.4,1.064,0.46
Jameer Nelson,G,68,68.0,32.0,12.1,0.4,3.0,3.4,7.0,0.8,0.1,2.4,2.1,2.9,13.89,4.3,11.0,39.4,2.0,5.8,34.8,1.4,1.6,85.7,2.3,5.2,44.4,1.0979999999999999,0.48
Maurice Harkless,SF,80,41.0,24.4,7.4,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8,0.9,11.87,2.8,6.0,46.4,0.7,1.9,38.3,1.1,1.8,59.4,2.1,4.1,50.2,1.226,0.52
E'Twaun Moore,SG,79,3.0,19.1,6.3,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,2.0,11.18,2.5,5.8,42.8,0.7,2.0,35.4,0.7,0.9,76.5,1.7,3.7,46.8,1.094,0.49
Kyle O'Quinn,C,69,19.0,17.2,6.2,1.4,3.8,5.3,1.1,0.6,1.3,1.1,2.4,1.0,16.52,2.7,5.4,50.1,0.0,0.0,0.0,0.8,1.2,68.7,2.7,5.3,50.5,1.156,0.5
Andrew Nicholson,F,76,5.0,15.4,5.7,0.7,2.7,3.4,0.3,0.2,0.3,0.7,2.0,0.5,9.9,2.4,5.5,42.9,0.4,1.2,31.5,0.6,0.8,82.5,2.0,4.4,45.9,1.036,0.46
Dewayne Dedmon,C,16,6.0,14.6,3.7,1.7,3.2,4.9,0.1,0.4,0.8,0.6,2.3,0.2,12.5,1.4,3.3,43.4,0.0,0.0,0.0,0.8,1.1,76.5,1.4,3.3,43.4,1.113,0.43
Doron Lamb,SG,53,0.0,13.1,3.6,0.2,0.8,0.9,0.8,0.2,0.0,0.5,1.0,1.6,7.51,1.2,3.0,39.4,0.7,1.7,40.0,0.5,0.7,80.6,0.5,1.3,38.6,1.194,0.51
Jason Maxiell,PF,34,13.0,14.4,3.2,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,0.6,8.17,1.4,3.1,44.8,0.0,0.0,0.0,0.4,0.9,48.4,1.4,3.1,44.8,1.038,0.45
Ronnie Price,PG,31,2.0,12.2,2.4,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.5,7.64,0.9,3.0,30.4,0.3,1.4,20.9,0.3,0.4,69.2,0.6,1.6,38.8,0.804,0.35
Adonis Thomas,SG,4,0.0,6.0,1.8,0.0,0.8,0.8,0.5,0.0,0.0,0.0,0.5,inf,5.83,0.8,2.3,33.3,0.0,0.8,0.0,0.3,0.3,100.0,0.8,1.5,50.0,0.778,0.33
Solomon Jones,PF,11,0.0,7.7,1.3,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,1.0,5.86,0.5,1.5,35.3,0.0,0.0,0.0,0.2,0.4,50.0,0.5,1.5,35.3,0.8240000000000001,0.35
Total,orl,82,,,96.5,9.7,32.4,42.0,21.0,7.7,4.3,14.2,20.5,1.5,,36.9,82.7,44.5,6.9,19.5,35.3,15.9,20.9,76.3,30.0,63.3,47.4,1.167,0.49
Thaddeus Young,PF,79,78.0,34.4,17.9,2.1,3.9,6.0,2.3,2.1,0.5,2.1,2.7,1.1,16.64,7.4,16.2,45.4,1.1,3.7,30.8,2.1,2.9,71.2,6.2,12.5,49.6,1.104,0.49
Evan Turner,G,54,54.0,34.9,17.4,0.9,5.0,6.0,3.7,1.0,0.1,2.9,2.7,1.3,13.25,6.6,15.4,42.8,0.7,2.4,28.8,3.5,4.2,82.9,5.9,12.9,45.5,1.13,0.45
Michael Carter-Williams,PG,70,70.0,34.5,16.7,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,1.8,15.59,6.1,15.1,40.5,0.8,3.0,26.4,3.7,5.2,70.3,5.3,12.1,44.0,1.107,0.43
Tony Wroten,SG,72,16.0,24.5,13.0,1.0,2.2,3.2,3.0,1.1,0.2,2.8,2.1,1.1,12.96,4.8,11.2,42.7,0.6,2.6,21.3,2.9,4.5,64.1,4.2,8.6,49.2,1.162,0.45
Spencer Hawes,PF,53,53.0,31.4,13.0,1.7,6.9,8.5,3.3,0.6,1.3,2.2,2.9,1.5,15.35,5.0,11.1,45.1,1.5,3.8,39.9,1.5,1.9,78.2,3.5,7.2,47.8,1.1740000000000002,0.52
Henry Sims,C,26,25.0,27.2,11.8,3.2,3.8,7.0,1.8,0.9,0.5,1.3,3.2,1.4,17.43,4.3,8.8,48.9,0.0,0.0,0.0,3.2,4.1,76.6,4.3,8.8,49.1,1.3359999999999999,0.49
James Anderson,SG,80,62.0,28.9,10.1,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,1.4,10.92,3.9,9.0,43.1,1.4,4.4,32.8,1.0,1.3,72.6,2.4,4.6,53.0,1.13,0.51
Darius Morris,G,12,0.0,16.1,6.9,0.3,0.8,1.1,2.6,0.7,0.0,1.6,1.8,1.6,11.91,2.4,5.6,43.3,0.8,2.0,41.7,1.3,1.8,71.4,1.6,3.6,44.2,1.239,0.51
Byron Mullens,C,18,0.0,13.7,6.8,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,0.6,16.13,2.6,5.6,46.5,1.1,2.8,40.0,0.4,0.8,57.1,1.5,2.8,52.9,1.208,0.56
Elliot Williams,SG,67,2.0,17.3,6.0,0.4,1.5,1.9,1.1,0.5,0.0,1.0,1.9,1.1,8.71,2.1,5.0,41.5,0.6,1.9,29.6,1.3,1.8,73.1,1.5,3.2,48.6,1.199,0.47
Hollis Thompson,F,77,41.0,22.6,6.0,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1.9,1.2,9.5,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,1.4,2.7,50.7,1.239,0.55
Casper Ware,G,9,0.0,12.9,5.3,0.0,1.0,1.0,1.1,0.9,0.0,0.6,1.2,2.0,13.01,2.0,4.7,42.9,0.8,2.3,33.3,0.6,0.7,83.3,1.2,2.3,52.4,1.143,0.51
Lavoy Allen,F,51,2.0,18.8,5.2,2.1,3.4,5.4,1.3,0.4,0.5,0.8,2.3,1.6,11.93,2.3,5.2,44.0,0.0,0.3,15.4,0.5,0.8,67.5,2.3,5.0,45.5,0.9890000000000001,0.44
Jarvis Varnado,PF,23,0.0,14.7,4.3,0.8,1.9,2.7,0.6,0.4,1.3,0.4,2.7,1.3,13.44,1.6,2.6,60.0,0.0,0.0,0.0,1.2,2.3,51.9,1.6,2.6,60.0,1.65,0.6
Eric Maynor,PG,8,0.0,14.0,3.8,0.3,1.6,1.9,1.5,0.5,0.3,1.5,0.5,1.0,6.66,1.4,3.6,37.9,0.5,1.5,33.3,0.5,1.0,50.0,0.9,2.1,41.2,1.034,0.45
Adonis Thomas,SG,2,1.0,6.5,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,1.0,10.17,1.5,2.5,60.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.5,66.7,1.4,0.7
Dewayne Dedmon,C,11,0.0,13.6,3.4,1.0,3.5,4.5,0.3,0.0,0.8,0.8,2.5,0.3,8.72,1.4,2.6,51.7,0.0,0.0,0.0,0.6,1.2,53.8,1.4,2.6,51.7,1.276,0.52
Arnett Moultrie,PF,12,2.0,15.6,3.0,0.9,2.0,2.9,0.2,0.7,0.3,0.6,1.8,0.3,6.71,1.3,3.2,42.1,0.0,0.0,0.0,0.3,0.4,80.0,1.3,3.2,42.1,0.9470000000000001,0.42
Daniel Orton,C,22,4.0,11.4,3.0,0.7,2.0,2.8,0.7,0.3,0.7,0.8,1.7,0.8,10.54,1.0,2.1,44.7,0.0,0.0,0.0,1.0,1.4,76.7,1.0,2.1,44.7,1.383,0.45
James Nunnally,G,9,0.0,12.3,2.9,0.0,1.2,1.2,0.7,0.6,0.1,0.3,1.0,2.0,6.11,1.0,3.1,32.1,0.6,1.7,33.3,0.3,0.6,60.0,0.4,1.4,30.8,0.929,0.41
Brandon Davies,PF,51,0.0,11.3,2.8,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,0.8,7.49,1.1,2.5,42.2,0.0,0.2,20.0,0.7,1.0,64.2,1.0,2.3,44.1,1.125,0.43
Lorenzo Brown,G,26,0.0,8.6,2.5,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2.6,8.27,1.0,3.3,30.2,0.1,1.2,10.0,0.3,0.5,69.2,0.9,2.2,41.1,0.7440000000000001,0.32
Darius Johnson-Odom,G,3,0.0,5.0,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.7,1.0,0.5,-23.04,0.0,2.3,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.0
Total,phi,82,,,99.5,11.6,31.2,42.7,21.8,9.3,4.0,16.4,22.5,1.3,,37.9,87.2,43.5,7.0,22.5,31.2,16.6,23.4,71.0,30.9,64.7,47.7,1.141,0.48
Goran Dragic,PG,76,75.0,35.1,20.3,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,2.1,21.43,7.3,14.4,50.5,1.6,3.9,40.8,4.2,5.5,76.0,5.7,10.4,54.2,1.411,0.56
