Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Michael Frazier,G,13,0.0,11.2,2.1,0.1,0.7,0.8,0.2,0.2,0.0,0.4,1.7,0.4,-0.83,0.5,2.2,24.1,0.3,1.8,17.4,0.7,1.1,64.3,0.2,0.5,50.0,0.9309999999999999,0.31
Luc Mbah a Moute,F,3,0.0,8.3,1.7,0.3,0.3,0.7,0.0,0.7,0.0,0.3,0.0,0.0,6.43,0.7,1.7,40.0,0.0,0.7,0.0,0.3,0.7,50.0,0.7,1.0,66.7,1.0,0.4
Tyson Chandler,C,26,5.0,8.4,1.3,1.0,1.6,2.5,0.2,0.2,0.3,0.3,1.2,0.8,10.78,0.5,0.7,77.8,0.0,0.0,0.0,0.2,0.5,46.2,0.5,0.7,77.8,1.889,0.78
William Howard,F,2,0.0,6.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,-12.68,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,hou,72,,,117.8,9.8,34.5,44.3,21.6,8.7,5.2,14.2,21.8,1.5,,40.8,90.4,45.1,15.6,45.3,34.5,20.6,26.1,79.1,25.1,45.2,55.7,1.3030000000000002,0.54
T.J. Warren,SF,67,67.0,32.9,19.8,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,1.2,18.45,8.0,14.9,53.6,1.4,3.4,40.3,2.5,3.0,81.9,6.6,11.5,57.5,1.33,0.58
Domantas Sabonis,PF,62,62.0,34.8,18.5,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,1.8,20.72,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,7.1,12.6,56.5,1.3530000000000002,0.55
Malcolm Brogdon,PG,54,54.0,30.9,16.5,0.9,4.0,4.9,7.1,0.6,0.2,2.4,1.8,2.9,17.76,6.0,13.8,43.8,1.4,4.3,32.6,3.1,3.4,89.2,4.6,9.5,48.8,1.2,0.49
Victor Oladipo,SG,19,16.0,27.8,14.5,0.5,3.5,3.9,2.9,0.9,0.2,2.5,1.9,1.2,11.41,5.1,12.9,39.4,1.7,5.5,31.7,2.5,3.1,81.4,3.4,7.5,45.1,1.1179999999999999,0.46
Jeremy Lamb,SG,46,42.0,28.1,12.5,0.5,3.8,4.3,2.1,1.2,0.5,1.1,2.3,1.9,14.05,4.7,10.4,45.1,1.2,3.4,33.5,2.0,2.4,83.6,3.5,7.0,50.8,1.205,0.51
Myles Turner,PF,62,62.0,29.5,12.1,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,0.8,14.87,4.3,9.5,45.7,1.4,4.0,34.4,2.0,2.7,75.1,2.9,5.4,54.0,1.276,0.53
Doug McDermott,SF,69,0.0,19.9,10.3,0.4,2.1,2.5,1.1,0.2,0.1,0.6,1.7,1.9,14.43,3.9,7.9,48.8,1.9,4.3,43.5,0.7,0.8,82.8,2.0,3.7,54.9,1.298,0.61
Aaron Holiday,PG,66,33.0,24.5,9.5,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,2.6,11.64,3.5,8.5,41.4,1.3,3.3,39.4,1.1,1.3,85.1,2.2,5.2,42.7,1.114,0.49
Justin Holiday,SG,73,6.0,25.0,8.3,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9,2.1,12.14,2.8,6.7,42.8,1.8,4.5,40.5,0.7,0.9,79.1,1.0,2.1,47.7,1.2409999999999999,0.57
T.J. McConnell,PG,71,3.0,18.7,6.5,0.5,2.1,2.7,5.0,0.8,0.2,1.4,1.0,3.6,16.52,3.0,5.8,51.6,0.1,0.2,29.4,0.5,0.6,83.3,2.9,5.5,52.5,1.129,0.52
Edmond Sumner,PG,31,3.0,14.4,4.9,0.4,1.1,1.5,1.8,0.5,0.3,0.7,1.4,2.5,10.18,2.0,4.6,43.0,0.5,1.7,26.4,0.5,0.9,55.2,1.5,2.9,52.8,1.07,0.48
JaKarr Sampson,SF,34,12.0,13.9,4.6,0.6,2.0,2.6,0.6,0.5,0.4,0.4,1.9,1.4,12.6,2.0,3.4,59.1,0.1,0.4,15.4,0.5,0.8,66.7,1.9,3.0,64.7,1.357,0.6
Goga Bitadze,C,54,2.0,8.7,3.2,0.5,1.5,2.0,0.4,0.2,0.7,0.5,1.2,0.8,12.17,1.3,2.8,46.7,0.1,0.8,19.0,0.4,0.6,72.7,1.1,2.0,57.4,1.147,0.49
T.J. Leaf,F,28,1.0,7.9,3.0,0.8,1.7,2.5,0.3,0.4,0.1,0.3,0.8,1.1,12.93,1.3,3.1,41.9,0.2,0.6,27.8,0.3,0.6,43.8,1.1,2.4,45.6,0.977,0.45
Naz Mitrou-Long,G,5,0.0,9.4,2.8,0.0,1.4,1.4,1.6,0.2,0.2,0.6,0.4,2.7,7.83,1.2,3.4,35.3,0.4,2.4,16.7,0.0,0.0,0.0,0.8,1.0,80.0,0.8240000000000001,0.41
Alize Johnson,F,17,1.0,6.9,2.0,0.9,1.9,2.8,0.4,0.2,0.1,0.4,0.7,1.0,13.28,0.7,1.7,41.4,0.2,0.5,37.5,0.4,0.6,70.0,0.5,1.2,42.9,1.172,0.47
Brian Bowen II,SG,6,1.0,5.2,1.0,0.2,1.0,1.2,0.0,0.0,0.2,0.2,0.5,0.0,0.18,0.5,1.7,30.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1.3,37.5,0.6,0.3
Total,ind,73,,,109.4,8.7,34.1,42.8,25.9,7.4,5.2,12.7,19.8,2.0,,42.1,88.5,47.6,10.2,28.0,36.3,15.0,19.1,78.7,31.9,60.4,52.9,1.237,0.53
Kawhi Leonard,SF,57,57.0,32.4,27.1,0.9,6.1,7.1,4.9,1.8,0.6,2.6,2.0,1.9,26.91,9.3,19.9,47.0,2.2,5.7,37.8,6.2,7.1,88.6,7.2,14.2,50.6,1.3619999999999999,0.52
Paul George,SG,48,48.0,29.6,21.5,0.5,5.2,5.7,3.9,1.4,0.4,2.6,2.4,1.5,21.14,7.1,16.3,43.9,3.3,7.9,41.2,4.0,4.5,87.6,3.9,8.4,46.4,1.321,0.54
Montrezl Harrell,PF,63,2.0,27.8,18.6,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,1.0,23.26,7.5,12.9,58.0,0.0,0.3,0.0,3.7,5.6,65.8,7.5,12.6,59.3,1.445,0.58
Lou Williams,SG,65,8.0,28.7,18.2,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,2.0,17.38,6.0,14.4,41.8,1.7,4.8,35.2,4.5,5.2,86.1,4.3,9.6,45.1,1.266,0.48
Marcus Morris Sr.,F,19,19.0,28.9,10.1,0.6,3.5,4.1,1.4,0.7,0.7,1.3,2.7,1.1,8.96,3.9,9.2,42.5,1.4,4.4,31.0,0.9,1.2,81.8,2.5,4.7,53.3,1.103,0.5
Reggie Jackson,PG,17,6.0,21.3,9.5,0.4,2.6,3.0,3.2,0.3,0.2,1.6,2.2,1.9,12.66,3.4,7.5,45.3,1.5,3.7,41.3,1.1,1.2,90.5,1.9,3.8,49.2,1.258,0.55
Landry Shamet,SG,53,30.0,27.4,9.3,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,2.4,8.51,3.0,7.4,40.4,2.1,5.6,37.5,1.2,1.4,85.5,0.9,1.8,49.5,1.258,0.55
Ivica Zubac,C,72,70.0,18.4,8.3,2.7,4.8,7.5,1.1,0.2,0.9,0.8,2.3,1.3,21.75,3.3,5.3,61.3,0.0,0.0,0.0,1.7,2.3,74.7,3.3,5.3,61.6,1.548,0.61
Patrick Beverley,PG,51,50.0,26.3,7.9,1.1,4.1,5.2,3.6,1.1,0.5,1.3,3.1,2.8,12.54,2.9,6.7,43.1,1.6,4.0,38.8,0.6,0.9,66.0,1.3,2.6,49.6,1.188,0.55
JaMychal Green,F,63,1.0,20.7,6.8,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8,0.9,11.11,2.4,5.6,42.9,1.5,3.8,38.7,0.6,0.8,75.0,0.9,1.8,51.8,1.222,0.56
Maurice Harkless,SF,50,38.0,22.8,5.5,0.9,3.1,4.0,1.0,1.0,0.6,0.9,2.4,1.0,9.7,2.2,4.3,51.6,0.5,1.5,37.0,0.5,0.8,57.1,1.7,2.9,59.0,1.2670000000000001,0.58
Patrick Patterson,PF,59,18.0,13.2,4.9,0.6,2.0,2.6,0.7,0.1,0.1,0.4,0.9,2.0,11.57,1.6,3.9,40.8,1.1,2.9,39.0,0.6,0.7,81.4,0.5,1.0,45.9,1.253,0.55
Mfiondu Kabengele,PF,12,0.0,5.3,3.5,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,1.0,18.28,1.2,2.7,43.8,0.8,1.7,45.0,0.4,0.4,100.0,0.4,1.0,41.7,1.3130000000000002,0.58
Rodney McGruder,SG,56,4.0,15.6,3.3,0.5,2.2,2.7,0.6,0.5,0.1,0.4,1.3,1.5,6.75,1.3,3.2,39.8,0.4,1.6,27.0,0.3,0.6,55.9,0.9,1.6,52.2,1.033,0.46
Amir Coffey,SG,18,1.0,8.8,3.2,0.2,0.7,0.9,0.8,0.3,0.1,0.4,1.1,1.8,8.55,1.3,3.0,42.6,0.3,1.1,31.6,0.3,0.6,54.5,0.9,1.9,48.6,1.074,0.48
Jerome Robinson,SG,42,1.0,11.3,2.9,0.1,1.3,1.4,1.1,0.3,0.2,0.6,1.3,1.8,4.86,1.1,3.2,33.8,0.5,1.6,28.4,0.3,0.5,57.9,0.6,1.6,39.1,0.897,0.41
Joakim Noah,C,5,0.0,10.0,2.8,1.0,2.2,3.2,1.4,0.2,0.2,1.2,1.8,1.2,11.11,0.8,1.6,50.0,0.0,0.0,0.0,1.2,1.6,75.0,0.8,1.6,50.0,1.75,0.5
Terance Mann,SG,41,6.0,8.8,2.4,0.2,1.1,1.3,1.3,0.3,0.1,0.4,1.1,2.9,10.58,0.9,1.9,46.8,0.2,0.5,35.0,0.4,0.7,66.7,0.7,1.4,50.8,1.253,0.51
Derrick Walton Jr.,G,23,1.0,9.7,2.2,0.1,0.6,0.7,1.0,0.2,0.0,0.2,0.8,5.5,8.43,0.7,1.6,47.2,0.4,0.9,42.9,0.3,0.4,77.8,0.3,0.7,53.3,1.389,0.6
Johnathan Motley,F,13,0.0,3.2,2.2,0.2,0.5,0.8,0.6,0.2,0.0,0.4,0.5,1.6,28.53,0.8,1.2,73.3,0.1,0.1,100.0,0.4,0.5,71.4,0.8,1.1,71.4,1.867,0.77
Total,lac,72,,,116.3,10.7,37.0,47.7,23.7,7.1,4.7,14.0,22.1,1.7,,41.6,89.2,46.6,12.4,33.5,37.1,20.8,26.3,79.1,29.1,55.8,52.2,1.304,0.54
Anthony Davis,PF,62,62.0,34.4,26.1,2.3,7.0,9.3,3.2,1.5,2.3,2.5,2.5,1.3,27.5,8.9,17.7,50.3,1.2,3.5,33.0,7.2,8.5,84.6,7.7,14.2,54.6,1.476,0.54
LeBron James,SF,67,67.0,34.6,25.3,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,2.6,25.55,9.6,19.4,49.3,2.2,6.3,34.8,3.9,5.7,69.3,7.4,13.1,56.4,1.3030000000000002,0.55
Kyle Kuzma,PF,61,9.0,25.0,12.8,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,0.9,12.25,4.8,11.0,43.6,1.4,4.5,31.6,1.9,2.5,73.5,3.4,6.5,51.8,1.171,0.5
Dion Waiters,G,7,0.0,23.6,11.9,0.3,1.6,1.9,2.4,0.6,0.6,1.9,2.3,1.3,11.02,4.4,10.4,42.5,1.0,4.3,23.3,2.0,2.3,87.5,3.4,6.1,55.8,1.137,0.47
Kentavious Caldwell-Pope,SG,69,26.0,25.5,9.3,0.6,1.5,2.1,1.6,0.8,0.2,0.9,1.9,1.8,11.01,3.4,7.3,46.7,1.3,3.5,38.5,1.1,1.5,77.5,2.1,3.9,54.1,1.272,0.56
Avery Bradley,PG,49,44.0,24.2,8.6,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2,1.3,8.92,3.5,7.8,44.4,1.3,3.5,36.4,0.4,0.5,83.3,2.2,4.3,51.0,1.104,0.53
Danny Green,SG,68,68.0,24.8,8.0,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,1.4,10.79,2.9,7.0,41.6,1.8,4.8,36.7,0.5,0.7,68.8,1.1,2.2,52.4,1.1540000000000001,0.54
Dwight Howard,C,69,2.0,18.9,7.5,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,0.5,18.7,2.9,4.0,72.9,0.0,0.1,60.0,1.6,3.1,51.4,2.9,3.9,73.2,1.8659999999999999,0.73
Rajon Rondo,PG,48,3.0,20.5,7.1,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,2.6,12.45,2.9,6.8,41.8,0.9,2.6,32.8,0.6,0.9,65.9,2.0,4.2,47.3,1.043,0.48
JaVale McGee,C,68,68.0,16.6,6.6,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3,0.7,19.39,2.9,4.5,63.7,0.0,0.1,50.0,0.8,1.2,64.6,2.8,4.4,64.0,1.4580000000000002,0.64
Devontae Cacok,PF,1,0.0,9.0,6.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,inf,28.72,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,0.5
Talen Horton-Tucker,SG,6,1.0,13.5,5.7,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,1.0,12.31,2.3,5.0,46.7,0.7,2.2,30.8,0.3,0.7,50.0,1.7,2.8,58.8,1.133,0.53
Alex Caruso,SG,64,2.0,18.4,5.5,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,2.3,10.79,1.9,4.5,41.2,0.6,1.9,33.3,1.1,1.5,73.4,1.3,2.7,46.8,1.199,0.48
Markieff Morris,PF,14,1.0,14.2,5.3,1.1,2.1,3.2,0.6,0.4,0.4,0.4,2.1,1.3,11.57,2.0,4.9,40.6,0.9,2.8,33.3,0.4,0.4,83.3,1.1,2.1,50.0,1.072,0.5
Quinn Cook,PG,44,1.0,11.5,5.1,0.3,0.9,1.2,1.1,0.3,0.0,0.8,0.6,1.5,10.01,2.1,4.9,42.5,0.7,1.9,36.5,0.3,0.3,78.6,1.4,2.9,46.5,1.047,0.5
Troy Daniels,G,41,0.0,11.1,4.2,0.3,0.8,1.1,0.3,0.2,0.1,0.2,0.7,1.6,9.01,1.5,3.9,39.2,1.0,2.7,35.7,0.2,0.4,62.5,0.5,1.1,47.8,1.101,0.52
JR Smith,G,6,0.0,13.2,2.8,0.0,0.8,0.8,0.5,0.2,0.0,0.7,0.8,0.8,0.06,1.2,3.7,31.8,0.2,1.8,9.1,0.3,0.3,100.0,1.0,1.8,54.5,0.773,0.34
Jared Dudley,SF,45,1.0,8.1,1.5,0.1,1.0,1.2,0.6,0.3,0.1,0.2,0.9,3.5,7.82,0.5,1.3,40.0,0.4,0.9,42.9,0.0,0.0,100.0,0.1,0.4,33.3,1.133,0.55
Kostas Antetokounmpo,PF,5,0.0,4.0,1.4,0.4,0.2,0.6,0.4,0.0,0.0,0.2,0.4,2.0,16.29,0.6,0.6,100.0,0.0,0.0,0.0,0.2,0.4,50.0,0.6,0.6,100.0,2.333,1.0
Zach Norvell Jr.,G,2,0.0,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-5.58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Total,lal,71,,,113.4,10.7,35.1,45.7,25.4,8.6,6.6,14.7,20.7,1.7,,42.3,88.3,48.0,11.0,31.6,34.9,17.7,24.3,72.9,31.3,56.7,55.2,1.285,0.54
Ja Morant,PG,67,67.0,31.0,17.8,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,2.2,17.45,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,5.8,11.3,51.1,1.273,0.51
Jaren Jackson Jr.,PF,57,57.0,28.5,17.4,1.0,3.6,4.6,1.4,0.7,1.6,1.7,4.1,0.8,16.33,6.2,13.2,46.9,2.5,6.5,39.4,2.4,3.3,74.7,3.6,6.8,54.0,1.315,0.57
Dillon Brooks,SG,73,73.0,28.9,16.2,0.9,2.4,3.3,2.1,0.9,0.4,1.7,3.8,1.2,11.35,6.0,14.6,40.7,2.0,5.6,35.8,2.2,2.8,80.8,3.9,9.0,43.8,1.1059999999999999,0.48
Jonas Valanciunas,C,70,70.0,26.4,14.9,3.0,8.2,11.3,1.9,0.4,1.1,1.8,2.6,1.0,22.32,6.2,10.6,58.5,0.5,1.3,35.2,2.1,2.9,74.0,5.7,9.3,61.7,1.413,0.61
Brandon Clarke,PF,58,4.0,22.4,12.1,1.6,4.4,5.9,1.4,0.6,0.8,0.9,1.7,1.5,20.97,5.1,8.3,61.8,0.4,1.1,35.9,1.5,1.9,75.9,4.7,7.2,65.8,1.4609999999999999,0.64
Jae Crowder,SF,45,45.0,29.4,9.9,0.9,5.3,6.2,2.8,1.0,0.3,1.2,1.9,2.3,11.01,3.3,8.9,36.8,1.7,5.9,29.3,1.7,2.1,78.9,1.5,3.0,51.9,1.12,0.47
Josh Jackson,SF,22,0.0,17.3,9.0,0.5,2.5,3.0,1.6,0.8,0.4,1.3,1.8,1.3,14.15,3.2,7.2,44.0,1.0,3.3,31.9,1.6,2.3,70.0,2.1,4.0,54.0,1.245,0.51
Grayson Allen,SG,38,0.0,18.9,8.7,0.2,2.0,2.2,1.4,0.3,0.1,0.9,1.4,1.6,12.01,3.1,6.6,46.6,1.5,3.7,40.4,1.0,1.2,86.7,1.6,2.9,54.5,1.315,0.58
De'Anthony Melton,SG,60,8.0,19.5,7.6,0.7,3.0,3.7,2.9,1.3,0.3,1.4,1.8,2.1,13.49,2.7,6.7,40.2,0.7,2.3,28.6,1.6,2.0,76.9,2.0,4.4,46.4,1.135,0.45
Tyus Jones,PG,65,6.0,19.0,7.4,0.1,1.4,1.6,4.4,0.9,0.1,0.8,0.7,5.2,15.75,3.0,6.6,45.9,0.7,1.9,37.9,0.7,0.9,74.1,2.3,4.7,49.2,1.128,0.51
Gorgui Dieng,C,17,0.0,18.7,7.2,1.1,4.7,5.8,0.9,0.8,1.0,0.9,2.1,0.9,15.5,2.5,5.1,48.3,0.5,1.9,25.0,1.8,2.5,73.8,2.0,3.2,61.8,1.4140000000000001,0.53
Dusty Hannahs,G,2,0.0,6.5,6.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,21.38,2.0,4.5,44.4,1.0,1.5,66.7,1.0,1.0,100.0,1.0,3.0,33.3,1.3330000000000002,0.56
Kyle Anderson,F,67,28.0,19.9,5.8,0.9,3.4,4.3,2.4,0.8,0.6,1.0,1.7,2.5,12.57,2.3,4.9,47.4,0.4,1.3,28.2,0.8,1.2,66.7,2.0,3.7,54.1,1.178,0.51
Solomon Hill,SF,48,3.0,18.8,5.7,0.5,2.5,3.0,2.0,0.6,0.1,0.8,1.5,2.4,10.22,2.0,4.9,41.2,1.2,3.1,38.1,0.5,0.8,68.4,0.8,1.8,46.5,1.176,0.53
Jordan Bell,F,2,0.0,10.5,5.0,1.0,0.5,1.5,1.0,0.5,0.0,1.5,1.0,0.7,12.63,1.5,3.5,42.9,1.0,1.5,66.7,1.0,1.0,100.0,0.5,2.0,25.0,1.429,0.57
Anthony Tolliver,F,13,4.0,18.2,4.8,0.4,2.2,2.5,0.8,0.5,0.1,0.7,1.1,1.1,8.05,1.5,3.7,39.6,1.3,3.2,41.5,0.5,0.6,87.5,0.2,0.5,28.6,1.2919999999999998,0.57
Marko Guduric,G,44,0.0,11.0,3.9,0.3,1.3,1.7,1.0,0.3,0.2,0.8,0.8,1.3,8.82,1.4,3.6,39.5,0.6,1.9,30.1,0.5,0.6,92.3,0.8,1.7,50.0,1.102,0.47
John Konchar,SG,19,0.0,9.5,2.8,0.9,1.5,2.5,1.2,0.4,0.2,0.4,0.4,3.1,18.0,1.3,1.9,64.9,0.3,0.5,50.0,0.1,0.1,50.0,1.0,1.4,70.4,1.459,0.72
Bruno Caboclo,SF,22,0.0,8.7,2.8,0.8,1.2,2.0,0.5,0.5,0.5,0.3,1.0,1.4,11.96,1.3,3.1,40.6,0.2,1.1,16.0,0.1,0.1,66.7,1.1,2.0,54.5,0.899,0.43
Yuta Watanabe,SF,18,0.0,5.8,2.0,0.4,0.7,1.1,0.3,0.3,0.1,0.1,0.5,2.5,11.23,0.8,1.9,44.1,0.2,0.4,37.5,0.2,0.4,37.5,0.7,1.4,46.2,1.0590000000000002,0.49
Jarrod Uthoff,F,4,0.0,3.5,1.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,-0.07,0.3,1.8,14.3,0.0,1.0,0.0,0.5,0.5,100.0,0.3,0.8,33.3,0.5710000000000001,0.14
Total,mem,73,,,112.6,10.3,36.2,46.5,26.9,7.9,5.5,14.6,21.2,1.8,,42.5,90.9,46.8,10.9,31.5,34.7,16.6,21.8,76.3,31.6,59.4,53.2,1.239,0.53
Jimmy Butler,SF,58,58.0,33.8,19.9,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,2.8,23.61,5.9,13.1,45.5,0.5,2.1,24.4,7.6,9.1,83.4,5.4,11.0,49.5,1.526,0.47
Goran Dragic,PG,59,3.0,28.2,16.2,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,2.1,16.41,5.4,12.3,44.1,2.1,5.7,36.7,3.2,4.2,77.6,3.3,6.5,50.5,1.3159999999999998,0.53
Bam Adebayo,C,72,72.0,33.6,15.9,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,1.8,20.36,6.1,11.0,55.7,0.0,0.2,14.3,3.7,5.3,69.1,6.1,10.8,56.4,1.4509999999999998,0.56
Kendrick Nunn,SG,67,67.0,29.3,15.3,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,1.9,12.95,6.0,13.6,43.9,2.0,5.8,35.0,1.3,1.5,85.0,3.9,7.8,50.5,1.12,0.51
Tyler Herro,SG,55,8.0,27.4,13.5,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,1.4,12.53,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,2.8,6.1,46.2,1.177,0.52
Duncan Robinson,F,73,68.0,29.7,13.5,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,1.5,13.12,4.4,9.4,47.0,3.7,8.3,44.6,0.9,1.0,93.1,0.7,1.1,65.4,1.431,0.67
Jae Crowder,SF,20,8.0,27.7,11.9,0.6,4.8,5.4,1.8,1.3,0.5,0.8,2.9,2.4,16.3,4.0,8.2,48.2,2.9,6.4,44.5,1.1,1.5,73.3,1.1,1.8,61.1,1.445,0.66
Justise Winslow,PF,11,5.0,32.0,11.3,1.5,5.2,6.6,4.0,0.6,0.5,2.2,3.5,1.8,8.6,4.5,11.7,38.8,0.5,2.5,22.2,1.6,2.5,66.7,4.0,9.3,43.1,0.961,0.41
Dion Waiters,G,3,0.0,14.0,9.3,0.0,3.7,3.7,1.0,0.0,0.7,1.0,1.7,1.0,13.54,3.3,8.7,38.5,2.7,5.7,47.1,0.0,0.3,0.0,0.7,3.0,22.2,1.077,0.54
Derrick Jones Jr.,SF,59,16.0,23.3,8.5,1.1,2.8,3.9,1.1,1.0,0.6,0.5,2.2,2.1,14.92,3.1,5.9,52.7,0.6,2.2,28.0,1.6,2.1,77.2,2.5,3.7,67.7,1.433,0.58
Kelly Olynyk,F,67,9.0,19.4,8.2,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6,1.6,14.67,2.7,5.9,46.2,1.4,3.5,40.6,1.3,1.5,86.0,1.3,2.4,54.3,1.379,0.58
Meyers Leonard,F,51,49.0,20.3,6.1,0.6,4.5,5.1,1.1,0.3,0.3,0.8,2.1,1.4,10.67,2.3,4.6,50.9,1.0,2.5,41.4,0.4,0.5,64.3,1.3,2.1,62.3,1.321,0.62
James Johnson,PF,18,0.0,15.6,5.7,0.4,2.4,2.9,1.2,0.3,0.7,0.8,1.9,1.4,11.12,2.2,4.8,44.8,0.9,2.5,35.6,0.4,0.8,57.1,1.3,2.3,54.8,1.172,0.54
Andre Iguodala,SG,21,0.0,19.9,4.6,0.8,2.9,3.7,2.4,0.7,1.0,1.2,1.7,2.0,10.53,1.8,4.2,43.2,0.7,2.2,29.8,0.3,0.7,40.0,1.1,2.0,58.5,1.091,0.51
Solomon Hill,SF,11,1.0,17.0,4.5,0.5,1.5,1.9,0.9,1.1,0.5,1.0,1.1,0.9,8.08,1.3,4.1,31.1,0.6,2.2,29.2,1.3,1.5,87.5,0.6,1.9,33.3,1.089,0.39
Chris Silva,PF,44,0.0,7.9,3.0,1.4,1.5,2.9,0.5,0.2,0.5,0.7,1.9,0.7,17.31,1.1,1.8,61.5,0.0,0.1,0.0,0.8,1.3,67.3,1.1,1.7,64.0,1.705,0.62
Udonis Haslem,PF,4,1.0,11.0,3.0,0.3,3.8,4.0,0.3,0.0,0.0,0.3,1.5,1.0,6.51,1.0,2.8,36.4,0.3,0.8,33.3,0.8,1.0,75.0,0.8,2.0,37.5,1.091,0.41
Gabe Vincent,PG,9,0.0,9.2,2.4,0.0,0.6,0.6,0.7,0.6,0.0,0.1,0.7,6.0,1.27,0.9,4.1,21.6,0.7,3.0,22.2,0.0,0.0,0.0,0.2,1.1,20.0,0.595,0.3
KZ Okpala,SF,5,0.0,5.2,1.4,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,1.0,13.7,0.6,1.0,60.0,0.0,0.2,0.0,0.2,0.4,50.0,0.6,0.8,75.0,1.4,0.6
Kyle Alexander,F,2,0.0,6.5,1.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,0.0,4.77,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,0.5
Daryl Macon,SG,4,0.0,3.5,0.8,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5,-3.06,0.3,0.8,33.3,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.5
Total,mia,73,,,112.0,8.5,35.9,44.4,25.9,7.5,4.5,14.0,20.6,1.9,,39.5,84.4,46.8,13.4,35.4,37.9,19.7,25.2,78.3,26.0,49.0,53.2,1.328,0.55
Giannis Antetokounmpo,PF,63,63.0,30.4,29.5,2.2,11.4,13.6,5.6,1.0,1.0,3.7,3.1,1.5,31.94,10.9,19.7,55.3,1.4,4.7,30.4,6.3,10.0,63.3,9.5,15.0,63.1,1.5,0.59
Khris Middleton,SF,62,59.0,29.9,20.9,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,1.9,21.2,7.6,15.3,49.7,2.4,5.7,41.5,3.4,3.7,91.6,5.2,9.6,54.6,1.37,0.57
Eric Bledsoe,PG,61,61.0,27.0,14.9,0.7,3.9,4.6,5.4,0.9,0.4,2.4,2.1,2.2,17.68,5.5,11.5,47.4,1.2,3.5,34.4,2.8,3.5,79.0,4.3,8.0,53.2,1.294,0.53
Brook Lopez,C,68,67.0,26.7,12.0,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,1.4,15.02,4.3,9.9,43.5,1.5,4.8,31.4,1.9,2.2,83.6,2.8,5.1,54.9,1.212,0.51
