Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Corey Brewer,F,24,16.0,28.3,10.5,1.3,2.6,3.9,3.3,2.3,0.2,2.1,2.6,1.6,13.84,3.9,9.4,41.8,0.3,1.7,19.5,2.3,3.3,70.5,3.6,7.7,46.7,1.1159999999999999,0.44
Ricky Rubio,PG,22,22.0,31.5,10.3,0.9,4.8,5.7,8.8,1.7,0.0,2.9,2.7,3.0,15.24,3.5,10.0,35.6,0.6,2.3,25.5,2.6,3.2,80.3,3.0,7.6,38.7,1.032,0.39
Zach LaVine,SG,77,40.0,24.7,10.1,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,1.4,11.31,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,3.0,6.6,44.9,1.149,0.46
Gorgui Dieng,C,73,49.0,30.0,9.7,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,1.2,17.26,3.5,7.0,50.6,0.0,0.1,16.7,2.6,3.3,78.3,3.5,6.9,51.0,1.3869999999999998,0.51
Justin Hamilton,C,17,9.0,24.9,9.0,1.9,3.1,5.1,1.4,1.1,1.5,1.1,2.2,1.3,18.03,3.4,6.6,51.3,0.2,0.7,33.3,1.9,2.4,82.5,3.2,5.9,53.5,1.354,0.53
Kevin Garnett,PF,5,5.0,19.6,7.6,0.4,4.8,5.2,1.6,1.0,0.8,0.2,2.6,8.0,19.35,3.6,6.2,58.1,0.0,0.2,0.0,0.4,0.8,50.0,3.6,6.0,60.0,1.226,0.58
Adreian Payne,PF,29,22.0,24.8,7.2,1.6,3.8,5.4,1.0,0.6,0.3,1.5,2.9,0.7,7.87,3.1,7.3,41.8,0.0,0.3,12.5,1.0,1.5,65.9,3.0,7.1,42.9,0.977,0.42
Chase Budinger,SF,67,4.0,19.2,6.8,0.5,2.5,3.0,1.0,0.7,0.1,0.7,1.1,1.3,12.26,2.5,5.8,43.3,0.8,2.1,36.4,1.0,1.2,82.7,1.7,3.7,47.4,1.172,0.5
Sean Kilpatrick,G,4,0.0,18.0,5.5,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,2.0,9.98,1.8,5.0,35.0,1.0,3.3,30.8,1.0,1.0,100.0,0.8,1.8,42.9,1.1,0.45
Anthony Bennett,F,57,3.0,15.7,5.2,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,1.3,11.41,2.2,5.2,42.1,0.1,0.4,30.4,0.7,1.1,64.1,2.1,4.8,43.1,1.003,0.43
Arinze Onuaku,PF,6,1.0,11.3,4.5,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,2.0,22.82,2.0,2.3,85.7,0.0,0.0,0.0,0.5,1.3,37.5,2.0,2.3,85.7,1.929,0.86
Robbie John Hummel,SF,45,4.0,16.5,4.4,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,1.5,9.69,1.8,3.8,45.9,0.4,1.1,31.4,0.5,0.6,82.8,1.4,2.7,52.1,1.151,0.51
Lorenzo Brown,G,29,7.0,18.9,4.2,0.5,1.9,2.4,3.1,1.0,0.2,1.0,1.7,3.0,11.06,1.8,4.2,42.6,0.2,1.0,21.4,0.4,0.7,63.2,1.6,3.2,48.9,1.0,0.45
Jeff Adrien,SF,17,0.0,12.6,3.5,1.4,3.2,4.5,0.9,0.2,0.5,0.5,1.8,1.7,14.23,1.1,2.6,43.2,0.0,0.0,0.0,1.3,2.2,57.9,1.1,2.6,43.2,1.364,0.43
Troy Daniels,G,19,0.0,8.1,2.8,0.3,0.7,1.0,0.7,0.2,0.0,0.4,0.7,1.6,7.44,1.0,3.1,32.2,0.7,2.1,33.3,0.1,0.1,100.0,0.3,1.1,30.0,0.898,0.43
Miroslav Raduljica,C,5,0.0,4.6,1.6,0.4,0.6,1.0,0.0,0.2,0.0,0.4,1.6,0.0,3.39,0.6,1.6,37.5,0.0,0.0,0.0,0.4,0.4,100.0,0.6,1.6,37.5,1.0,0.38
Glenn Robinson III,SF,25,0.0,4.3,1.2,0.2,0.4,0.6,0.1,0.1,0.0,0.1,0.2,1.0,8.2,0.3,1.0,33.3,0.0,0.2,16.7,0.5,0.6,75.0,0.3,0.7,38.9,1.208,0.35
Ronny Turiaf,C,2,0.0,9.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,inf,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,min,82,,,97.8,11.6,29.3,40.9,21.6,8.1,4.0,14.3,19.2,1.5,,36.4,83.2,43.8,5.0,14.9,33.2,20.0,25.7,77.6,31.5,68.3,46.1,1.175,0.47
Anthony Davis,PF,68,68.0,36.1,24.4,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,1.6,30.89,9.4,17.6,53.5,0.0,0.2,8.3,5.5,6.8,80.5,9.4,17.5,54.0,1.381,0.54
Tyreke Evans,G,79,76.0,34.1,16.6,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,2.1,17.77,6.6,14.7,44.7,0.9,2.9,30.4,2.6,3.7,69.4,5.7,11.9,48.2,1.127,0.48
Jrue Holiday,PG,40,37.0,32.6,14.8,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,3.0,18.82,6.0,13.4,44.6,1.3,3.4,37.8,1.6,1.9,85.5,4.7,10.0,46.9,1.109,0.49
Ryan Anderson,PF,61,5.0,27.5,13.7,1.8,3.1,4.8,0.9,0.5,0.3,1.0,1.9,0.9,15.69,4.8,12.0,39.9,2.0,5.9,34.0,2.1,2.5,85.4,2.8,6.1,45.7,1.143,0.48
Eric Gordon,SG,61,60.0,33.1,13.4,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,1.9,12.76,4.7,11.4,41.1,2.3,5.2,44.8,1.8,2.2,80.5,2.4,6.2,38.0,1.179,0.51
Norris Cole,F,28,2.0,24.4,9.9,0.0,1.8,1.8,3.2,0.5,0.3,1.5,1.8,2.2,12.67,4.0,9.0,44.4,1.0,2.6,37.8,0.9,1.3,74.3,3.0,6.4,47.2,1.103,0.5
Quincy Pondexter,F,45,28.0,27.8,9.0,0.7,2.3,3.1,1.5,0.3,0.4,0.9,2.3,1.6,11.17,3.1,6.9,44.9,1.6,3.8,43.3,1.1,1.5,75.8,1.5,3.1,46.8,1.295,0.57
Omer Asik,C,76,76.0,26.1,7.3,3.2,6.6,9.8,0.9,0.4,0.7,1.3,1.9,0.8,15.49,2.8,5.4,51.7,0.0,0.0,0.0,1.7,3.0,58.2,2.8,5.4,51.7,1.3519999999999999,0.52
Austin Rivers,PG,35,3.0,22.1,6.8,0.3,1.6,1.9,2.5,0.5,0.2,0.9,1.9,2.9,10.1,2.5,6.3,38.7,0.4,1.4,28.0,1.5,2.0,74.6,2.1,4.9,41.9,1.077,0.42
Alexis Ajinca,C,68,8.0,14.1,6.5,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2,0.7,20.01,2.7,4.8,55.0,0.0,0.0,0.0,1.2,1.5,81.8,2.7,4.8,55.0,1.347,0.55
Dante Cunningham,F,66,27.0,25.0,5.2,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,1.4,8.97,2.3,5.1,45.7,0.0,0.2,10.0,0.4,0.7,61.7,2.3,5.0,46.8,1.003,0.46
Toney Douglas,PG,12,0.0,14.8,4.3,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,2.4,11.26,1.6,4.3,37.3,0.4,1.5,27.8,0.7,1.1,61.5,1.2,2.8,42.4,1.0,0.42
Luke Babbitt,F,63,19.0,13.2,4.1,0.2,1.6,1.8,0.4,0.3,0.2,0.4,1.0,0.9,11.15,1.5,3.0,47.9,0.9,1.8,51.3,0.2,0.3,68.4,0.5,1.2,42.9,1.3330000000000002,0.63
Jimmer Fredette,G,50,0.0,10.2,3.6,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,1.8,9.87,1.3,3.3,38.0,0.2,1.0,18.8,0.9,0.9,95.6,1.1,2.4,45.8,1.072,0.41
Jeff Withey,C,37,0.0,7.0,2.6,0.6,1.1,1.7,0.3,0.1,0.5,0.3,0.7,0.9,17.67,0.9,1.7,50.0,0.0,0.0,0.0,0.9,1.4,68.0,0.9,1.7,50.0,1.531,0.5
Elliot Williams,SG,8,0.0,9.6,2.4,0.0,0.6,0.6,1.0,0.3,0.0,0.0,1.4,inf,5.66,1.0,3.0,33.3,0.4,1.4,27.3,0.0,0.3,0.0,0.6,1.6,38.5,0.792,0.4
John Salmons,SF,21,0.0,12.9,2.0,0.2,0.8,1.0,0.6,0.4,0.2,0.2,1.2,2.6,5.13,0.8,2.3,33.3,0.4,1.2,30.8,0.1,0.2,50.0,0.4,1.0,36.4,0.875,0.42
Nate Wolters,PG,10,0.0,10.5,1.7,0.6,1.2,1.8,1.1,0.3,0.2,1.0,0.7,1.1,3.54,0.8,2.6,30.8,0.0,0.2,0.0,0.1,0.2,50.0,0.8,2.4,33.3,0.654,0.31
Gal Mekel,PG,4,0.0,10.8,1.5,0.0,0.3,0.3,3.3,0.5,0.0,0.5,0.3,6.5,0.56,0.8,5.0,15.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,4.3,17.6,0.3,0.15
Russ Smith,PG,6,0.0,4.8,0.8,0.0,0.5,0.5,0.3,0.0,0.0,1.2,1.0,0.3,-16.55,0.3,1.7,20.0,0.2,1.0,16.7,0.0,0.0,0.0,0.2,0.7,25.0,0.5,0.25
Darius Miller,SF,5,1.0,8.6,0.4,0.0,0.2,0.2,0.4,0.2,0.0,0.2,1.6,2.0,-5.06,0.2,1.4,14.3,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.2,16.7,0.28600000000000003,0.14
Total,no,82,,,99.4,11.5,32.0,43.5,22.0,6.7,6.2,12.6,18.7,1.7,,37.9,82.9,45.7,7.1,19.3,37.0,16.4,21.8,75.1,30.8,63.6,48.4,1.199,0.5
Carmelo Anthony,PF,40,40.0,35.7,24.2,1.8,4.8,6.6,3.1,1.0,0.4,2.2,2.2,1.4,21.58,9.0,20.2,44.4,1.5,4.5,34.1,4.7,5.9,79.7,7.4,15.7,47.4,1.199,0.48
Andrea Bargnani,C,29,22.0,27.1,14.8,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,1.1,16.71,5.7,12.4,45.4,0.5,1.4,36.6,3.0,3.7,81.3,5.1,11.0,46.6,1.1909999999999998,0.48
Alexey Shved,PG,16,9.0,26.4,14.8,0.9,3.7,4.6,3.6,0.9,0.3,1.6,1.6,2.3,20.57,4.6,11.3,40.3,1.6,4.4,37.1,4.0,5.1,78.0,2.9,6.9,42.3,1.304,0.48
Amar'e Stoudemire,C,36,14.0,24.0,12.0,2.3,4.5,6.8,1.0,0.6,0.9,1.8,3.1,0.6,19.52,4.7,8.6,54.3,0.0,0.1,0.0,2.6,3.5,74.0,4.7,8.6,54.9,1.389,0.54
Langston Galloway,SG,45,41.0,32.4,11.8,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,2.5,12.36,4.5,11.4,39.9,1.4,3.9,35.2,1.4,1.7,80.8,3.2,7.4,42.4,1.043,0.46
Tim Hardaway Jr.,SF,70,30.0,24.0,11.5,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,1.5,12.12,4.0,10.2,38.9,1.7,5.1,34.2,1.8,2.2,80.1,2.3,5.2,43.5,1.121,0.47
JR Smith,G,24,6.0,25.8,10.9,0.2,2.3,2.4,3.4,0.8,0.2,1.9,1.8,1.8,11.55,4.2,10.5,40.2,1.3,3.8,35.6,1.1,1.6,69.2,2.9,6.7,42.9,1.04,0.47
Iman Shumpert,SG,24,24.0,26.0,9.3,0.9,2.5,3.4,3.3,1.3,0.1,1.8,2.8,1.9,11.93,3.7,9.0,40.9,1.0,2.8,34.8,1.0,1.5,67.6,2.7,6.2,43.6,1.042,0.46
Jose Calderon,G,42,42.0,30.2,9.1,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,2.6,11.34,3.5,8.4,41.5,1.4,3.4,41.5,0.7,0.8,90.6,2.1,5.0,41.5,1.079,0.5
Lance Thomas,F,40,24.0,26.0,8.3,0.9,2.1,3.0,1.2,0.7,0.2,1.4,1.6,0.9,8.62,3.4,7.9,43.4,0.2,0.5,33.3,1.2,1.7,74.2,3.3,7.4,44.1,1.044,0.44
Jason Smith,F,82,31.0,21.8,8.0,1.2,2.8,4.0,1.7,0.4,0.5,1.3,2.5,1.3,12.05,3.1,7.2,43.4,0.2,0.5,35.7,1.5,1.9,83.0,3.0,6.7,44.0,1.1079999999999999,0.45
Ricky Ledo,SG,12,0.0,19.4,7.4,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,0.8,7.68,2.7,7.5,35.6,0.8,2.0,41.7,1.3,1.7,75.0,1.8,5.5,33.3,0.9890000000000001,0.41
Shane Larkin,G,76,22.0,24.5,6.2,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0,2.7,10.9,2.5,5.7,43.3,0.5,1.5,30.2,0.8,1.0,78.2,2.0,4.2,48.1,1.088,0.47
Lou Amundson,PF,41,35.0,20.9,6.0,2.2,3.9,6.0,1.6,0.5,1.3,1.4,2.8,1.1,12.53,2.6,5.9,43.2,0.0,0.0,0.0,0.9,2.0,46.3,2.6,5.9,43.4,1.021,0.43
Quincy Acy,F,68,22.0,18.9,5.9,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,1.1,11.96,2.2,4.9,45.9,0.3,0.9,30.0,1.1,1.4,78.4,2.0,4.0,49.4,1.202,0.49
Cole Aldrich,C,61,16.0,16.0,5.5,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0,1.3,18.16,2.4,4.9,47.8,0.0,0.0,0.0,0.8,1.0,78.1,2.4,4.9,47.8,1.123,0.48
Cleanthony Early,SF,39,7.0,16.6,5.4,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,0.9,8.46,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75.0,1.4,3.3,41.5,0.981,0.41
Pablo Prigioni,PG,43,3.0,18.5,4.7,0.4,1.4,1.9,2.4,1.2,0.0,1.1,1.2,2.2,12.71,1.6,3.7,42.2,1.0,2.7,37.4,0.5,0.6,84.6,0.6,1.1,54.3,1.248,0.56
Samuel Dalembert,C,32,21.0,17.0,4.0,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,0.7,11.82,1.8,4.1,43.8,0.0,0.0,0.0,0.4,0.6,70.0,1.8,4.1,43.8,0.985,0.44
Travis Wear,F,51,1.0,13.2,3.9,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,1.1,8.59,1.6,4.1,40.2,0.2,0.6,36.7,0.4,0.5,76.9,1.4,3.5,40.8,0.9520000000000001,0.43
Total,ny,82,,,91.9,10.6,29.8,40.4,21.3,7.0,4.7,13.8,21.6,1.5,,35.1,82.0,42.8,6.8,19.7,34.7,14.8,19.2,76.9,28.3,62.3,45.4,1.12,0.47
Russell Westbrook,PG,67,67.0,34.4,28.1,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,2.0,29.12,9.4,22.0,42.6,1.3,4.3,29.9,8.1,9.8,83.5,8.1,17.7,45.7,1.2819999999999998,0.46
Kevin Durant,PF,27,27.0,33.8,25.4,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,1.5,27.65,8.8,17.3,51.0,2.4,5.9,40.3,5.4,6.3,85.4,6.4,11.4,56.5,1.469,0.58
Enes Kanter,C,26,26.0,31.1,18.7,5.0,6.0,11.0,1.1,0.5,0.5,2.0,2.9,0.6,24.93,7.5,13.3,56.6,0.1,0.2,75.0,3.5,4.5,77.6,7.4,13.2,56.4,1.402,0.57
Serge Ibaka,C,64,64.0,33.1,14.3,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,0.6,16.6,5.8,12.3,47.6,1.2,3.2,37.6,1.4,1.7,83.6,4.6,9.1,51.1,1.167,0.52
Reggie Jackson,PG,50,13.0,28.0,12.8,0.6,3.5,4.0,4.3,0.8,0.1,1.8,1.9,2.4,15.6,5.0,11.5,43.2,0.9,3.2,27.8,2.0,2.3,86.1,4.1,8.4,49.0,1.113,0.47
Dion Waiters,G,47,20.0,30.3,12.7,0.6,2.3,2.9,1.9,1.0,0.2,1.3,2.0,1.4,10.18,5.0,12.9,39.2,1.1,3.4,31.9,1.5,2.4,62.5,4.0,9.4,41.9,0.985,0.43
Anthony Morrow,SG,74,0.0,24.4,10.7,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,1.6,14.88,3.9,8.3,46.3,1.9,4.4,43.4,1.1,1.2,88.8,1.9,3.9,49.7,1.285,0.58
Sebastian Telfair,PG,16,1.0,20.4,8.4,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8,2.5,11.48,2.9,7.8,36.8,1.1,3.8,30.0,1.5,2.1,70.6,1.8,4.1,43.1,1.072,0.44
Steven Adams,C,70,67.0,25.3,7.7,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,0.7,14.14,3.1,5.7,54.4,0.0,0.0,0.0,1.5,2.9,50.2,3.1,5.7,54.7,1.3459999999999999,0.54
D.J. Augustin,PG,28,1.0,24.2,7.3,0.3,1.9,2.2,3.1,0.6,0.0,1.3,1.1,2.5,10.18,2.5,6.6,37.1,1.2,3.4,35.4,1.1,1.3,86.1,1.3,3.2,38.9,1.091,0.46
Mitch McGary,PF,32,2.0,15.2,6.3,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,0.5,16.64,2.8,5.2,53.3,0.0,0.1,0.0,0.8,1.3,62.5,2.8,5.1,54.0,1.218,0.53
Jeremy Lamb,SG,47,8.0,13.5,6.3,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,1.6,14.96,2.2,5.3,41.6,0.8,2.4,34.2,1.0,1.2,89.1,1.4,3.0,47.5,1.18,0.49
Lance Thomas,F,22,13.0,20.5,5.1,1.3,2.1,3.4,0.9,0.5,0.0,0.8,1.7,1.2,6.67,2.0,5.7,35.7,0.0,0.0,0.0,1.0,1.5,69.7,2.0,5.7,36.0,0.897,0.36
Perry Jones,SF,43,13.0,14.7,4.3,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,0.8,6.91,1.7,4.3,39.7,0.3,1.4,23.3,0.6,0.9,64.9,1.4,2.9,47.6,1.0,0.43
Nick Collison,F,66,2.0,16.7,4.1,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,2.0,11.23,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1.0,69.2,1.4,2.9,46.6,1.079,0.45
Kendrick Perkins,C,51,3.0,19.2,4.0,1.6,3.9,5.5,0.8,0.3,0.7,1.5,2.6,0.6,7.42,1.6,3.6,44.1,0.0,0.0,0.0,0.7,1.5,50.7,1.6,3.6,44.3,1.0859999999999999,0.44
Kyle Singler,F,26,18.0,17.5,3.7,0.4,1.7,2.1,0.7,0.5,0.3,0.5,2.1,1.4,5.83,1.2,3.7,33.3,0.8,2.1,37.0,0.4,0.6,68.8,0.5,1.6,28.6,0.99,0.44
Andre Roberson,G,67,65.0,19.2,3.4,0.9,2.9,3.8,1.0,0.8,0.4,0.7,2.1,1.5,9.09,1.4,3.0,45.8,0.3,1.3,24.7,0.3,0.7,47.9,1.1,1.7,61.2,1.1340000000000001,0.51
Grant Jerrett,PF,5,0.0,5.0,1.4,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,0.5,-10.98,0.6,3.4,17.6,0.2,2.6,7.7,0.0,0.0,0.0,0.4,0.8,50.0,0.41200000000000003,0.21
Ish Smith,PG,30,0.0,5.2,1.2,0.2,0.7,0.9,0.9,0.1,0.0,0.3,0.4,3.1,8.99,0.5,1.5,33.3,0.0,0.2,20.0,0.2,0.3,66.7,0.5,1.3,35.0,0.8220000000000001,0.34
Steve Novak,SF,13,0.0,6.8,1.2,0.1,0.4,0.5,0.4,0.0,0.1,0.2,0.8,2.5,1.35,0.5,1.6,28.6,0.2,1.2,20.0,0.0,0.0,0.0,0.2,0.5,50.0,0.7140000000000001,0.36
Total,okc,82,,,104.0,12.8,34.7,47.5,20.5,7.3,5.5,14.0,22.3,1.5,,38.8,86.8,44.7,7.7,22.7,33.9,18.6,24.6,75.4,31.1,64.1,48.6,1.197,0.49
Nikola Vucevic,C,74,74.0,34.2,19.3,3.2,7.7,10.9,2.0,0.7,0.7,2.0,3.0,1.0,21.62,8.5,16.3,52.3,0.0,0.1,33.3,2.2,2.9,75.2,8.5,16.2,52.4,1.1840000000000002,0.52
Victor Oladipo,SG,72,71.0,35.7,17.9,0.7,3.5,4.2,4.1,1.7,0.3,2.8,2.6,1.4,15.98,6.6,15.1,43.6,1.2,3.4,33.9,3.6,4.4,81.9,5.4,11.6,46.4,1.19,0.47
Tobias Harris,PF,68,63.0,34.8,17.1,1.1,5.3,6.3,1.8,1.0,0.5,1.7,2.0,1.1,16.76,6.5,14.0,46.6,1.3,3.5,36.4,2.8,3.6,78.8,5.2,10.4,50.0,1.227,0.51
Evan Fournier,SG,58,32.0,28.6,12.0,0.5,2.2,2.6,2.1,0.7,0.0,1.4,2.0,1.5,12.47,4.4,9.9,44.0,1.5,3.9,37.8,1.8,2.5,72.8,2.9,6.0,48.0,1.214,0.51
Elfrid Payton,PG,82,63.0,30.4,8.9,1.3,3.0,4.3,6.5,1.7,0.2,2.5,2.4,2.6,13.87,3.7,8.6,42.5,0.1,0.5,26.2,1.4,2.6,55.1,3.5,8.1,43.5,1.032,0.43
Channing Frye,F,75,51.0,24.9,7.3,0.4,3.5,3.9,1.3,0.6,0.5,1.0,2.5,1.2,9.54,2.5,6.5,39.2,1.8,4.6,39.3,0.4,0.5,88.6,0.7,1.9,39.0,1.127,0.53
Ben Gordon,SG,56,0.0,14.1,6.2,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1,0.9,10.66,2.3,5.3,43.7,0.6,1.7,36.1,1.0,1.2,83.6,1.7,3.5,47.5,1.183,0.5
Willie Green,SG,52,2.0,18.3,5.9,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,1.4,7.97,2.3,5.9,38.6,0.8,2.3,34.7,0.5,0.7,82.4,1.5,3.6,41.1,1.0,0.45
Kyle O'Quinn,C,51,17.0,16.2,5.8,0.9,3.0,3.9,1.2,0.6,0.8,1.1,2.2,1.1,14.88,2.3,4.7,49.2,0.2,0.8,27.9,0.9,1.1,77.2,2.1,3.9,53.8,1.215,0.52
Aaron Gordon,PF,47,8.0,17.0,5.2,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,0.9,11.45,2.0,4.4,44.7,0.3,1.0,27.1,0.9,1.3,72.1,1.7,3.4,50.0,1.168,0.48
Andrew Nicholson,F,40,3.0,12.3,4.9,0.4,1.6,2.1,0.6,0.2,0.3,0.6,1.3,0.9,10.38,2.1,4.8,43.7,0.3,1.0,31.7,0.4,0.6,60.0,1.8,3.7,47.0,1.021,0.47
Luke Ridnour,PG,47,0.0,14.5,4.0,0.2,1.3,1.4,2.0,0.4,0.1,0.8,1.4,2.5,10.02,1.6,3.7,42.6,0.4,1.3,31.7,0.4,0.4,85.7,1.2,2.4,48.7,1.068,0.48
Dewayne Dedmon,C,59,15.0,14.3,3.7,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,0.2,13.31,1.5,2.7,56.2,0.0,0.0,0.0,0.6,1.1,53.1,1.5,2.7,56.5,1.3330000000000002,0.56
Maurice Harkless,SF,45,4.0,15.0,3.5,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,0.9,8.42,1.4,3.5,39.9,0.2,1.2,17.9,0.5,0.9,53.7,1.2,2.3,52.0,1.0,0.43
Devyn Marble,G,16,7.0,13.0,2.3,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,1.9,5.87,0.9,2.8,31.8,0.3,1.4,18.2,0.3,1.0,31.3,0.6,1.4,45.5,0.841,0.36
Total,orl,82,,,95.7,10.0,31.8,41.8,20.6,7.9,3.8,14.3,20.9,1.4,,37.5,82.8,45.3,6.8,19.5,34.7,13.9,19.1,72.9,30.8,63.3,48.6,1.155,0.49
Tony Wroten,SG,30,15.0,29.8,16.9,0.7,2.1,2.9,5.2,1.6,0.3,3.8,2.4,1.4,14.96,5.8,14.5,40.3,1.2,4.7,26.1,4.0,6.0,66.7,4.6,9.7,47.3,1.168,0.45
Michael Carter-Williams,PG,41,38.0,33.9,15.0,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,1.7,12.9,5.7,14.9,38.0,0.8,3.0,25.6,2.9,4.4,64.3,4.9,11.9,41.2,1.003,0.41
Robert Covington,PF,70,49.0,27.9,13.5,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,0.8,14.72,4.3,10.8,39.5,2.4,6.4,37.4,2.5,3.1,82.0,1.9,4.4,42.6,1.247,0.51
Isaiah Canaan,G,22,12.0,25.9,12.6,0.3,2.1,2.5,3.1,0.7,0.1,1.8,2.5,1.8,12.83,4.2,11.2,37.7,2.7,7.4,36.4,1.5,1.8,84.6,1.5,3.9,40.0,1.126,0.5
Ish Smith,PG,25,14.0,27.1,12.0,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,2.2,13.07,5.1,12.9,39.8,0.7,2.2,30.9,1.1,1.9,58.3,4.4,10.7,41.6,0.935,0.42
Alexey Shved,PG,17,0.0,16.8,9.9,0.5,0.8,1.3,2.7,0.8,0.1,1.1,1.2,2.6,20.05,3.1,7.6,40.0,1.0,3.4,29.8,2.8,3.4,84.2,2.1,4.3,47.9,1.3,0.47
Nerlens Noel,C,75,71.0,30.8,9.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,0.9,15.03,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,4.0,8.7,46.2,1.139,0.46
Luc Mbah a Moute,F,67,61.0,28.6,9.9,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,1.1,10.6,3.7,9.5,39.5,0.9,3.0,30.7,1.4,2.4,58.9,2.8,6.5,43.5,1.038,0.44
KJ McDaniels,F,52,15.0,25.4,9.2,1.2,2.5,3.8,1.3,0.8,1.3,2.0,2.3,0.7,10.81,3.2,8.1,39.9,0.8,2.8,29.3,1.9,2.5,75.6,2.4,5.2,45.6,1.136,0.45
Jason Richardson,SG,19,15.0,21.9,9.1,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5,2.4,11.73,3.3,9.4,34.8,1.6,5.1,32.3,0.9,1.2,77.3,1.6,4.3,37.8,0.966,0.44
Hollis Thompson,F,71,23.0,25.0,8.8,0.7,2.0,2.8,1.2,0.8,0.4,0.9,2.0,1.3,10.98,3.2,7.6,41.3,1.6,4.0,40.1,0.9,1.3,70.8,1.5,3.6,42.6,1.153,0.52
Thomas Robinson,F,22,0.0,18.5,8.8,2.8,4.9,7.7,1.1,0.7,0.4,1.2,2.3,0.9,19.37,3.6,7.7,46.7,0.0,0.1,0.0,1.6,2.6,60.3,3.6,7.6,47.3,1.1420000000000001,0.47
Henry Sims,C,73,32.0,19.2,8.0,1.7,3.3,4.9,1.1,0.5,0.4,1.4,1.8,0.8,14.52,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,3.2,6.6,48.8,1.167,0.48
Jerami Grant,SF,65,11.0,21.2,6.3,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,0.9,8.72,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,1.2,3.0,38.3,1.168,0.42
