Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Robin Lopez,C,82,82.0,26.0,11.3,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2.0,0.6,18.98,4.7,8.8,53.4,0.0,0.0,0.0,2.0,2.5,77.8,4.7,8.8,53.4,1.2919999999999998,0.53
Jason Smith,F,51,0.0,17.2,8.2,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,0.6,16.84,3.3,6.7,49.0,0.0,0.1,0.0,1.7,2.0,84.3,3.3,6.6,49.6,1.232,0.49
Al-Farouq Aminu,PF,76,71.0,27.2,7.3,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,0.9,13.73,3.0,6.2,47.5,0.1,0.3,21.1,1.3,1.8,73.7,2.9,6.0,48.6,1.171,0.48
Brian Roberts,PG,78,5.0,17.0,7.1,0.2,1.0,1.2,2.8,0.5,0.0,0.9,1.4,3.1,14.65,2.7,6.6,41.7,0.8,2.0,38.6,0.9,1.0,90.9,2.0,4.6,43.0,1.0859999999999999,0.47
Austin Rivers,PG,61,26.0,23.2,6.2,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0,1.7,5.95,2.4,6.4,37.2,0.5,1.4,32.6,1.0,1.8,54.6,1.9,5.0,38.5,0.9670000000000001,0.41
Roger Mason Jr.,SG,69,13.0,17.7,5.3,0.2,1.8,1.9,1.1,0.4,0.2,0.7,1.5,1.5,10.03,1.9,4.4,43.3,1.0,2.3,41.5,0.6,0.6,90.7,1.0,2.1,45.2,1.21,0.54
Hakim Warrick,PF,1,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.87,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,0.5
Xavier Henry,SG,50,2.0,12.5,3.9,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,0.4,7.65,1.3,3.2,41.0,0.1,0.2,36.4,1.2,1.8,63.0,1.2,3.0,41.3,1.205,0.42
Lance Thomas,F,59,9.0,10.9,2.5,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,1.2,10.09,0.9,1.8,50.0,0.0,0.0,0.0,0.7,1.0,72.9,0.9,1.8,50.0,1.406,0.5
Lou Amundson,PF,18,0.0,11.6,2.4,1.3,1.9,3.2,0.4,0.5,0.3,0.4,1.5,1.0,11.68,1.0,2.3,42.9,0.0,0.0,0.0,0.4,0.9,50.0,1.0,2.3,42.9,1.048,0.43
Darius Miller,SF,52,2.0,13.3,2.3,0.2,1.3,1.5,0.8,0.3,0.2,0.4,1.7,1.9,6.34,0.8,2.1,40.7,0.4,1.1,39.3,0.2,0.2,100.0,0.4,1.0,42.3,1.093,0.51
Dominic McGuire,PF,9,0.0,16.1,2.1,0.8,2.3,3.1,1.0,0.9,0.3,0.6,1.4,1.8,9.1,1.0,2.3,42.9,0.0,0.0,0.0,0.1,0.2,50.0,1.0,2.3,42.9,0.905,0.43
Henry Sims,C,2,0.0,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,29.3,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,66.7,1.3330000000000002,0.67
Terrel Harris,SG,13,0.0,8.3,0.4,0.0,1.3,1.3,0.5,0.2,0.2,1.0,1.1,0.5,-6.75,0.2,1.5,10.5,0.0,0.5,0.0,0.1,0.2,50.0,0.2,0.9,16.7,0.263,0.11
Donald Sloan,G,3,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,-3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,no,82,,,94.1,12.0,29.6,41.6,21.0,6.3,5.4,13.7,20.4,1.5,,36.0,80.4,44.8,6.5,18.0,36.3,15.5,20.0,77.6,29.5,62.4,47.3,1.171,0.49
Carmelo Anthony,PF,67,67.0,37.0,28.7,2.0,4.9,6.9,2.6,0.8,0.5,2.6,3.1,1.0,24.83,10.0,22.2,44.9,2.3,6.2,37.9,6.3,7.6,83.0,7.6,16.0,47.6,1.2890000000000001,0.5
JR Smith,G,80,0.0,33.5,18.1,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,1.6,17.67,6.6,15.6,42.2,1.9,5.5,35.5,3.0,3.9,76.2,4.7,10.2,45.8,1.158,0.48
Amar'e Stoudemire,C,29,0.0,23.5,14.2,2.1,2.9,5.0,0.4,0.3,0.7,1.7,3.1,0.3,22.16,5.3,9.2,57.7,0.0,0.0,0.0,3.6,4.5,80.8,5.3,9.2,57.7,1.547,0.58
Raymond Felton,G,68,68.0,34.0,13.9,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,2.4,15.22,5.5,13.0,42.7,1.4,3.8,36.0,1.5,1.9,78.9,4.2,9.2,45.5,1.075,0.48
Earl Barron,C,1,1.0,37.0,11.0,6.0,12.0,18.0,2.0,0.0,1.0,1.0,1.0,2.0,15.45,5.0,14.0,35.7,0.0,0.0,0.0,1.0,2.0,50.0,5.0,14.0,35.7,0.7859999999999999,0.36
Tyson Chandler,C,66,66.0,32.8,10.4,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,0.7,18.88,3.9,6.1,63.7,0.0,0.0,0.0,2.7,3.9,69.4,3.9,6.1,63.7,1.723,0.64
Chris Copeland,SF,56,13.0,15.4,8.7,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,0.5,16.89,3.3,6.8,47.9,1.1,2.5,42.1,1.1,1.5,75.9,2.2,4.3,51.2,1.2790000000000001,0.56
Kenyon Martin,PF,18,11.0,23.9,7.2,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,0.5,13.94,3.1,5.2,60.2,0.0,0.0,0.0,0.9,2.2,42.5,3.1,5.2,60.2,1.3869999999999998,0.6
Rasheed Wallace,PF,21,0.0,14.1,7.0,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9,0.6,16.7,2.6,6.8,38.7,1.0,3.3,31.9,0.7,1.0,70.0,1.6,3.5,45.2,1.028,0.46
Iman Shumpert,SG,45,45.0,22.1,6.8,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2,2.0,11.72,2.4,6.1,39.6,1.1,2.8,40.2,0.8,1.0,76.6,1.3,3.3,39.2,1.109,0.49
Steve Novak,SF,81,1.0,20.3,6.6,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2,2.9,11.33,2.2,5.3,41.4,1.8,4.3,42.5,0.4,0.4,90.9,0.4,1.0,36.7,1.244,0.59
Jason Kidd,PG,76,48.0,26.9,6.0,0.7,3.6,4.3,3.3,1.6,0.3,1.0,1.6,3.3,13.48,2.0,5.4,37.2,1.5,4.3,35.1,0.5,0.6,83.3,0.5,1.1,45.2,1.12,0.51
Quentin Richardson,SF,1,0.0,29.0,5.0,5.0,5.0,10.0,1.0,0.0,0.0,2.0,1.0,0.5,0.67,1.0,11.0,9.1,1.0,4.0,25.0,2.0,2.0,100.0,0.0,7.0,0.0,0.455,0.14
Ronnie Brewer,SF,46,34.0,15.5,3.6,0.6,1.5,2.2,0.9,0.7,0.1,0.3,0.6,2.9,10.21,1.4,3.8,36.6,0.5,1.5,31.0,0.3,0.8,41.0,0.9,2.3,40.4,0.9490000000000001,0.43
Pablo Prigioni,PG,78,18.0,16.2,3.5,0.5,1.3,1.8,3.0,0.9,0.0,1.1,1.6,2.7,13.01,1.3,2.8,45.5,0.7,1.7,39.6,0.3,0.3,88.0,0.6,1.1,54.7,1.25,0.58
Kurt Thomas,PF,39,17.0,10.1,2.5,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.6,13.32,1.2,2.1,54.2,0.0,0.0,100.0,0.2,0.3,46.2,1.1,2.1,53.7,1.169,0.55
James White,SG,57,16.0,7.6,2.2,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,1.7,9.15,0.9,2.0,43.1,0.2,0.7,34.1,0.2,0.3,57.9,0.6,1.3,48.0,1.078,0.49
Marcus Camby,C,24,4.0,10.4,1.8,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,0.9,8.61,0.7,2.2,32.1,0.0,0.0,0.0,0.3,0.8,42.1,0.7,2.2,32.1,0.792,0.32
Solomon Jones,PF,2,1.0,13.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,1.5,1.5,0.0,-5.73,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Total,ny,82,,,100.0,10.9,29.7,40.6,19.3,8.2,3.6,11.6,20.1,1.7,,36.5,81.6,44.8,10.9,28.9,37.6,16.0,21.1,75.9,25.7,52.7,48.7,1.225,0.51
Kevin Durant,SF,81,81.0,38.5,28.1,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,1.3,28.35,9.0,17.7,51.0,1.7,4.1,41.6,8.4,9.3,90.5,7.3,13.6,53.9,1.591,0.56
Russell Westbrook,PG,82,82.0,34.9,23.2,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,2.2,23.98,8.2,18.7,43.8,1.2,3.7,32.3,5.6,7.0,80.0,7.0,15.1,46.6,1.24,0.47
Kevin Martin,SG,77,0.0,27.7,14.0,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,1.0,16.09,4.5,10.1,45.0,2.1,4.8,42.6,2.8,3.2,89.0,2.5,5.3,47.2,1.3840000000000001,0.55
Serge Ibaka,PF,80,80.0,31.1,13.2,2.8,4.9,7.7,0.5,0.4,3.0,1.6,2.7,0.3,19.41,5.6,9.7,57.3,0.3,0.7,35.1,1.8,2.4,74.9,5.3,9.0,59.1,1.3559999999999999,0.59
Thabo Sefolosha,F,81,81.0,27.5,7.6,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,2.0,12.83,2.8,5.8,48.1,1.3,3.2,41.9,0.7,0.9,82.6,1.4,2.6,55.8,1.315,0.6
Reggie Jackson,PG,70,0.0,14.2,5.3,0.3,2.1,2.4,1.7,0.4,0.2,0.8,1.2,2.3,14.28,2.1,4.6,45.8,0.3,1.5,23.1,0.7,0.9,83.9,1.8,3.2,56.6,1.151,0.5
Nick Collison,F,81,2.0,19.5,5.1,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,1.8,13.6,2.2,3.7,59.5,0.0,0.0,0.0,0.7,1.0,76.9,2.2,3.6,60.3,1.392,0.59
Kendrick Perkins,C,78,78.0,25.1,4.2,1.4,4.6,6.0,1.4,0.6,1.1,1.4,2.9,1.0,8.2,1.8,4.0,45.7,0.0,0.0,0.0,0.6,0.9,61.1,1.8,4.0,45.8,1.054,0.46
Derek Fisher,PG,24,0.0,14.4,4.1,0.1,0.8,0.9,0.7,0.6,0.0,0.5,1.3,1.3,7.02,1.3,4.0,33.3,0.8,2.4,35.1,0.6,0.6,93.3,0.5,1.6,30.8,1.021,0.44
Jeremy Lamb,SG,23,0.0,6.4,3.1,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,0.8,11.21,1.0,3.0,35.3,0.4,1.3,30.0,0.6,0.6,100.0,0.7,1.7,39.5,1.044,0.42
Eric Maynor,PG,37,0.0,10.6,2.8,0.1,0.4,0.5,2.0,0.3,0.0,0.8,0.5,2.4,7.49,1.0,3.1,31.3,0.4,1.2,32.6,0.5,0.6,81.0,0.6,1.9,30.4,0.904,0.38
Daniel Orton,C,13,0.0,8.0,2.5,1.0,1.0,2.0,0.3,0.3,0.2,0.3,1.0,1.0,14.04,0.9,2.0,46.2,0.0,0.0,0.0,0.7,1.3,52.9,0.9,2.0,46.2,1.2690000000000001,0.46
Hasheem Thabeet,C,66,4.0,11.7,2.4,1.0,1.9,3.0,0.2,0.5,0.9,0.6,2.2,0.3,11.62,1.0,1.6,60.4,0.0,0.0,0.0,0.5,0.8,60.4,1.0,1.6,60.4,1.5090000000000001,0.6
Perry Jones,SF,38,1.0,7.4,2.3,0.3,1.3,1.6,0.3,0.1,0.2,0.4,0.6,0.7,7.83,1.0,2.6,39.4,0.0,0.1,0.0,0.3,0.4,66.7,1.0,2.6,40.2,0.889,0.39
DeAndre Liggins,G,39,1.0,7.4,1.5,0.3,1.0,1.4,0.4,0.5,0.1,0.4,0.8,1.1,9.4,0.5,1.2,44.7,0.2,0.5,36.8,0.2,0.5,50.0,0.4,0.7,50.0,1.234,0.52
Ronnie Brewer,SF,14,0.0,10.1,0.9,0.9,1.9,2.9,0.7,0.6,0.0,0.3,0.4,2.5,9.09,0.4,1.6,26.1,0.1,0.4,20.0,0.0,0.0,0.0,0.4,1.3,27.8,0.565,0.28
Total,okc,82,,,105.7,10.4,33.2,43.6,21.4,8.3,7.6,14.6,20.2,1.5,,38.1,79.3,48.1,7.3,19.4,37.7,22.2,26.8,82.8,30.8,60.0,51.4,1.3330000000000002,0.53
Tobias Harris,SF,27,20.0,36.1,17.3,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,1.2,17.06,6.7,14.7,45.3,1.0,3.2,31.0,3.0,4.1,72.1,5.7,11.5,49.4,1.176,0.49
Arron Afflalo,G,64,64.0,36.0,16.5,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,1.5,13.02,6.2,14.1,43.9,1.1,3.8,30.0,3.0,3.5,85.7,5.1,10.4,48.9,1.168,0.48
JJ Redick,SG,50,11.0,31.5,15.1,0.2,2.2,2.4,4.4,0.6,0.1,2.1,1.4,2.1,16.15,5.2,11.6,45.0,2.3,6.0,39.0,2.3,2.6,89.1,2.9,5.6,51.4,1.2990000000000002,0.55
Glen Davis,PF,34,33.0,31.3,15.1,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,1.1,15.09,6.3,14.1,44.8,0.0,0.1,0.0,2.5,3.4,71.8,6.3,14.0,45.0,1.071,0.45
Jameer Nelson,G,56,56.0,35.3,14.7,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,2.7,14.44,5.5,13.9,39.2,2.2,6.3,34.1,1.6,1.8,87.3,3.3,7.6,43.5,1.054,0.47
Nikola Vucevic,C,77,77.0,33.2,13.1,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,1.0,17.85,6.0,11.5,51.9,0.0,0.0,0.0,1.1,1.6,68.3,6.0,11.5,52.0,1.1340000000000001,0.52
Beno Udrih,PG,27,9.0,27.3,10.2,0.6,1.7,2.3,6.1,0.9,0.0,2.0,1.9,3.0,14.89,3.6,8.8,40.8,0.8,2.0,39.6,2.2,2.6,85.7,2.8,6.9,41.1,1.155,0.45
Maurice Harkless,SF,76,59.0,26.0,8.2,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,0.7,12.54,3.4,7.4,46.1,0.4,1.5,27.4,1.0,1.7,57.0,3.0,5.9,51.0,1.1079999999999999,0.49
E'Twaun Moore,SG,75,21.0,22.4,7.8,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,2.0,10.76,3.2,8.0,39.6,0.9,2.6,34.0,0.6,0.8,79.7,2.3,5.3,42.4,0.983,0.45
Andrew Nicholson,F,75,28.0,16.7,7.8,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,0.6,15.12,3.4,6.5,52.7,0.0,0.0,0.0,1.0,1.3,79.8,3.4,6.5,52.7,1.208,0.53
Al Harrington,PF,10,0.0,11.9,5.1,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,1.4,10.39,2.0,5.7,35.1,0.8,3.0,26.7,0.3,0.4,75.0,1.2,2.7,44.4,0.895,0.42
Kyle O'Quinn,C,57,5.0,11.2,4.1,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,1.4,15.89,1.8,3.5,51.3,0.0,0.0,0.0,0.5,0.8,66.7,1.8,3.4,51.5,1.178,0.51
Josh McRoberts,PF,41,3.0,16.7,3.9,1.0,2.3,3.3,1.7,0.2,0.3,0.7,1.6,2.5,10.22,1.5,3.7,39.2,0.4,1.3,30.9,0.5,0.7,73.3,1.0,2.4,43.9,1.0390000000000001,0.45
DeQuan Jones,SF,63,17.0,12.7,3.7,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,0.5,8.46,1.5,3.5,43.6,0.1,0.6,25.7,0.5,0.8,66.7,1.4,2.9,47.0,1.069,0.46
Gustavo Alfonso Ayon,PF,43,3.0,13.3,3.6,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,1.6,11.77,1.6,2.9,53.6,0.0,0.0,0.0,0.4,0.9,50.0,1.6,2.9,53.6,1.224,0.54
Doron Lamb,SG,24,0.0,12.4,3.2,0.2,1.0,1.2,0.5,0.3,0.0,0.4,1.0,1.2,6.53,1.1,2.8,39.7,0.4,0.9,47.6,0.5,0.8,63.2,0.7,2.0,36.2,1.1179999999999999,0.47
Hedo Turkoglu,SF,11,1.0,17.2,2.9,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,1.9,3.39,1.3,4.8,26.4,0.1,2.2,4.2,0.3,0.5,50.0,1.2,2.6,44.8,0.604,0.27
Ish Smith,PG,36,3.0,10.5,2.4,0.3,1.0,1.3,1.6,0.4,0.2,0.8,0.4,2.1,7.19,1.1,3.2,33.6,0.1,0.5,23.5,0.1,0.2,42.9,1.0,2.8,35.4,0.733,0.35
Total,orl,82,,,94.1,10.9,31.9,42.7,22.8,6.4,4.4,14.0,19.4,1.6,,37.7,84.2,44.8,6.2,18.7,32.9,12.5,16.6,75.5,31.5,65.5,48.2,1.1179999999999999,0.48
Jrue Holiday,SG,78,78.0,37.5,17.7,1.1,3.1,4.2,8.0,1.6,0.4,3.7,2.2,2.1,16.74,7.1,16.5,43.1,1.2,3.2,36.8,2.3,3.1,75.2,5.9,13.3,44.6,1.074,0.47
Thaddeus Young,PF,76,76.0,34.6,14.8,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,1.4,18.27,6.7,12.6,53.1,0.0,0.1,12.5,1.4,2.5,57.4,6.7,12.5,53.5,1.176,0.53
Evan Turner,G,82,82.0,35.3,13.3,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,1.9,12.16,5.4,12.8,41.9,0.7,1.9,36.5,1.9,2.5,74.0,4.7,10.9,42.8,1.0390000000000001,0.45
Spencer Hawes,PF,82,40.0,27.2,11.0,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,1.4,16.02,4.6,9.9,46.4,0.4,1.1,35.6,1.5,1.9,77.7,4.2,8.8,47.7,1.1159999999999999,0.48
Nick Young,G,59,17.0,23.9,10.6,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,1.7,13.38,3.8,9.2,41.3,1.3,3.6,35.7,1.8,2.2,82.0,2.5,5.6,44.9,1.159,0.48
Jason Richardson,SG,33,33.0,28.4,10.5,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,2.0,12.6,4.1,10.2,40.2,1.7,5.1,34.1,0.6,1.0,60.6,2.4,5.1,46.2,1.033,0.49
Dorell Wright,SF,79,8.0,22.6,9.2,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,2.3,16.07,3.0,7.6,39.6,1.7,4.6,37.4,1.5,1.8,85.1,1.3,3.0,42.9,1.217,0.51
Damien Wilkins,SG,61,21.0,18.0,6.4,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,1.9,12.54,2.4,5.2,45.9,0.3,0.8,33.3,1.3,1.8,74.3,2.1,4.3,48.3,1.228,0.49
Lavoy Allen,F,79,37.0,21.1,5.8,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,1.3,11.53,2.6,5.7,45.4,0.0,0.0,0.0,0.5,0.8,71.7,2.6,5.7,45.5,1.002,0.45
Jeremy Pargo,PG,14,0.0,14.9,4.9,0.1,1.1,1.2,2.0,0.1,0.0,0.9,1.0,2.2,8.47,1.7,4.5,38.1,0.5,1.2,41.2,1.0,1.5,66.7,1.2,3.3,37.0,1.095,0.44
Justin Holiday,SG,9,0.0,15.8,4.7,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,1.7,7.6,1.8,5.3,33.3,0.4,1.8,25.0,0.7,0.9,75.0,1.3,3.6,37.5,0.875,0.38
Arnett Moultrie,PF,47,0.0,11.5,3.7,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,0.5,16.73,1.7,2.9,58.2,0.0,0.0,0.0,0.4,0.6,64.3,1.7,2.9,58.2,1.2990000000000002,0.58
Royal Ivey,PG,53,5.0,13.2,3.2,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,1.6,8.12,1.2,2.7,43.1,0.7,1.7,42.0,0.2,0.3,56.3,0.5,1.1,44.6,1.181,0.56
Maalik Wayns,PG,21,1.0,7.9,2.7,0.0,0.2,0.2,1.0,0.1,0.0,0.6,0.9,1.5,1.85,0.9,3.4,26.4,0.2,1.2,20.0,0.6,0.7,86.7,0.7,2.2,29.8,0.778,0.3
Charles Jenkins,PG,12,1.0,12.5,2.5,0.3,0.7,0.9,1.3,0.5,0.1,0.2,0.3,8.0,8.6,1.2,3.2,36.8,0.0,0.0,0.0,0.2,0.3,50.0,1.2,3.2,36.8,0.789,0.37
Kwame Brown,C,22,11.0,12.2,1.9,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.1,8.79,0.8,1.7,45.9,0.0,0.0,0.0,0.3,0.9,36.8,0.8,1.7,45.9,1.1079999999999999,0.46
Shelvin Mack,G,4,0.0,1.8,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5,-6.36,0.3,0.5,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100.0,1.0,0.5
Total,phi,82,,,93.2,10.9,30.4,41.3,22.8,7.4,4.7,12.6,18.4,1.8,,37.3,84.1,44.4,6.3,17.5,36.0,12.2,16.8,72.9,31.0,66.5,46.6,1.1079999999999999,0.48
Goran Dragic,PG,77,77.0,33.5,14.7,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,2.7,17.52,5.2,11.8,44.3,1.1,3.6,31.9,3.2,4.2,74.8,4.1,8.2,49.7,1.252,0.49
Luis Scola,F,82,67.0,26.6,12.8,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,1.4,16.8,5.3,11.2,47.2,0.0,0.2,18.8,2.2,2.8,78.7,5.2,11.0,47.7,1.145,0.47
Marcin Gortat,C,61,61.0,30.8,11.1,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,0.8,15.45,4.8,9.3,52.1,0.0,0.0,0.0,1.5,2.3,65.2,4.8,9.2,52.4,1.2009999999999998,0.52
Jared Dudley,SF,79,50.0,27.5,10.9,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,2.0,14.89,4.0,8.5,46.8,1.3,3.4,39.1,1.6,2.1,79.6,2.6,5.0,52.0,1.287,0.55
Shannon Brown,PG,59,22.0,23.8,10.5,0.7,1.8,2.5,1.8,1.0,0.3,1.3,1.6,1.5,13.14,4.1,9.7,42.0,0.7,2.4,27.7,1.7,2.1,78.4,3.4,7.3,46.7,1.081,0.45
Michael Beasley,F,75,20.0,20.7,10.1,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,0.8,10.91,4.1,10.2,40.5,0.6,1.9,31.3,1.3,1.7,74.6,3.5,8.3,42.6,0.991,0.43
Jermaine O'Neal,C,55,4.0,18.7,8.3,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,0.6,16.76,3.3,6.7,48.2,0.0,0.0,0.0,1.7,2.1,83.5,3.3,6.7,48.2,1.224,0.48
Markieff Morris,PF,82,32.0,22.4,8.2,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,1.0,12.66,3.2,8.0,40.7,0.5,1.6,33.6,1.1,1.5,73.2,2.7,6.3,42.6,1.026,0.44
Wesley Johnson,F,50,21.0,19.1,8.0,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,0.7,10.34,3.2,7.9,40.7,1.0,3.1,32.3,0.5,0.7,77.1,2.2,4.8,46.1,1.008,0.47
P.J. Tucker,PF,79,45.0,24.2,6.4,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,1.6,11.58,2.7,5.6,47.3,0.3,0.9,31.4,0.8,1.1,74.4,2.4,4.7,50.3,1.14,0.5
Sebastian Telfair,PG,46,2.0,17.3,6.0,0.3,1.2,1.5,2.5,0.6,0.2,1.2,1.8,2.2,10.97,2.0,5.4,38.1,0.9,2.5,38.1,1.0,1.2,77.2,1.1,2.9,38.1,1.113,0.47
Marcus Morris Sr.,F,23,6.0,16.1,5.7,0.7,1.8,2.5,0.7,0.8,0.2,1.0,1.7,0.6,8.61,2.2,5.5,40.5,0.5,1.7,30.8,0.7,1.8,40.5,1.7,3.8,44.8,1.04,0.45
Hamed Haddadi,C,17,0.0,13.8,4.1,1.9,3.2,5.1,0.5,0.3,1.2,1.6,2.6,0.3,11.19,1.6,3.6,45.9,0.0,0.0,0.0,0.8,1.5,52.0,1.6,3.6,45.9,1.131,0.46
Kendall Marshall,PG,48,3.0,14.6,3.0,0.1,0.8,0.9,3.0,0.5,0.1,1.2,1.0,2.5,7.85,1.2,3.1,37.1,0.5,1.5,31.5,0.2,0.3,57.1,0.7,1.6,42.3,0.9470000000000001,0.45
Diante Garrett,PG,19,0.0,7.8,2.1,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,1.9,9.0,0.8,2.6,32.7,0.2,0.8,20.0,0.3,0.5,50.0,0.7,1.8,38.2,0.816,0.36
Luke Zeller,PF,16,0.0,3.6,1.2,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,inf,5.71,0.6,1.6,34.6,0.1,0.3,20.0,0.0,0.0,0.0,0.5,1.3,38.1,0.731,0.37
Total,phx,82,,,95.2,11.7,29.9,41.6,22.6,8.0,5.3,14.9,20.6,1.5,,37.3,84.4,44.3,5.9,17.7,33.0,14.7,19.7,74.4,31.5,66.6,47.3,1.128,0.48
LaMarcus Aldridge,PF,74,74.0,37.7,21.1,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,1.3,20.45,8.6,17.8,48.4,0.0,0.2,14.3,3.8,4.7,81.0,8.6,17.6,48.8,1.1840000000000002,0.48
Damian Lillard,PG,82,82.0,38.6,19.0,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,2.2,16.45,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,4.5,9.6,46.9,1.213,0.5
Wesley Matthews,SG,69,69.0,34.8,14.8,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,1.6,14.1,5.1,11.7,43.6,2.4,6.2,39.8,2.2,2.7,79.7,2.7,5.6,47.8,1.265,0.54
Nicolas Batum,SF,73,73.0,38.5,14.3,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,1.9,15.76,4.8,11.4,42.3,2.3,6.1,37.2,2.4,2.9,84.8,2.6,5.3,48.1,1.2570000000000001,0.52
JJ Hickson,C,80,80.0,29.0,12.7,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,0.6,19.71,5.2,9.3,56.2,0.0,0.0,0.0,2.3,3.4,67.9,5.2,9.3,56.3,1.368,0.56
Eric Maynor,PG,27,0.0,21.2,6.9,0.1,0.9,1.0,4.0,0.4,0.0,1.8,1.3,2.3,10.63,2.6,6.1,42.2,0.7,1.9,38.0,1.0,1.5,68.3,1.9,4.3,44.0,1.127,0.48
