Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Tyler Ulis,G,61,15.0,18.4,7.3,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,2.9,13.05,3.0,7.2,42.1,0.3,1.3,26.6,0.9,1.2,77.5,2.7,5.9,45.5,1.016,0.45
P.J. Tucker,PF,57,17.0,28.5,7.0,1.6,4.4,6.0,1.3,1.5,0.2,0.9,2.5,1.4,10.59,2.6,6.2,41.5,0.8,2.4,33.8,1.1,1.4,79.2,1.8,3.8,46.3,1.133,0.48
Jared Dudley,SF,64,7.0,21.3,6.8,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,1.7,10.58,2.5,5.4,45.4,1.2,3.2,37.9,0.7,1.0,66.2,1.3,2.2,55.9,1.254,0.57
Leandro Barbosa,G,67,0.0,14.4,6.3,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2,1.7,11.53,2.6,5.9,43.9,0.5,1.5,35.7,0.6,0.7,88.9,2.0,4.4,46.6,1.069,0.48
Derrick Jones Jr.,SF,32,8.0,17.0,5.3,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2.0,0.9,12.0,2.1,3.8,56.2,0.1,0.3,27.3,0.9,1.3,70.7,2.0,3.4,59.1,1.3880000000000001,0.57
Jarell Eddie,F,5,0.0,12.4,4.8,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,0.0,9.68,1.2,3.8,31.6,0.8,3.2,25.0,1.6,1.8,88.9,0.4,0.6,66.7,1.263,0.42
Dragan Bender,F,43,0.0,13.3,3.4,0.5,1.9,2.4,0.5,0.2,0.5,0.7,1.7,0.7,5.32,1.3,3.7,35.4,0.7,2.3,27.7,0.1,0.3,36.4,0.7,1.4,48.3,0.907,0.44
John Jenkins,G,4,0.0,3.3,1.8,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,inf,17.37,0.5,1.3,40.0,0.3,0.5,50.0,0.5,0.5,100.0,0.3,0.8,33.3,1.4,0.5
Elijah Millsap,F,2,0.0,11.5,1.5,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,0.5,-3.41,0.5,3.5,14.3,0.0,1.0,0.0,0.5,1.0,50.0,0.5,2.5,20.0,0.429,0.14
Ronnie Price,PG,14,0.0,9.6,1.0,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,6.0,5.94,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75.0,0.1,0.5,14.3,0.583,0.23
Total,phx,82,,,107.7,11.9,33.1,45.0,19.6,8.2,4.9,14.9,24.8,1.3,,39.9,88.5,45.0,7.5,22.6,33.2,20.4,26.3,77.6,32.4,65.9,49.1,1.216,0.49
Damian Lillard,PG,75,75.0,35.9,27.0,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,2.2,24.15,8.8,19.8,44.4,2.9,7.7,37.0,6.5,7.3,89.5,6.0,12.1,49.2,1.36,0.52
CJ McCollum,SG,80,80.0,35.0,23.0,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,1.7,19.99,8.7,18.0,48.0,2.3,5.5,42.1,3.4,3.7,91.2,6.3,12.5,50.6,1.275,0.54
Jusuf Nurkic,C,20,19.0,29.2,15.2,3.3,7.1,10.4,3.2,1.3,1.9,3.1,3.7,1.0,21.1,6.0,11.8,50.8,0.0,0.1,0.0,3.2,4.9,66.0,6.0,11.8,51.1,1.288,0.51
Mason Plumlee,C,54,54.0,28.1,11.1,2.2,5.8,8.0,4.0,0.9,1.2,1.6,2.8,2.4,18.96,4.4,8.2,53.2,0.0,0.1,0.0,2.4,4.1,56.7,4.4,8.1,53.8,1.351,0.53
Allen Crabbe,SG,79,7.0,28.5,10.7,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,1.5,11.64,3.8,8.2,46.8,1.7,3.8,44.4,1.3,1.6,84.7,2.1,4.4,49.0,1.306,0.57
Maurice Harkless,SF,77,69.0,28.9,10.0,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,1.0,13.16,4.1,8.1,50.3,0.9,2.5,35.1,1.0,1.6,62.1,3.2,5.6,57.2,1.239,0.56
Evan Turner,G,65,12.0,25.5,9.0,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,2.1,11.48,3.6,8.5,42.6,0.5,1.8,26.3,1.3,1.6,82.5,3.1,6.7,47.0,1.062,0.45
Al-Farouq Aminu,PF,61,25.0,29.1,8.7,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,1.1,11.31,3.0,7.7,39.2,1.1,3.5,32.9,1.6,2.2,70.6,1.9,4.2,44.5,1.139,0.47
Meyers Leonard,F,74,12.0,16.5,5.4,0.4,2.8,3.2,1.0,0.2,0.4,0.5,2.3,2.0,8.96,2.0,5.1,38.6,1.0,2.9,34.7,0.5,0.5,87.5,1.0,2.2,43.6,1.061,0.48
Noah Vonleh,F,74,41.0,17.1,4.4,1.8,3.5,5.2,0.4,0.4,0.4,0.9,2.1,0.5,10.78,1.8,3.6,48.1,0.1,0.3,35.0,0.8,1.3,63.8,1.7,3.4,49.2,1.2109999999999999,0.49
Ed Davis,F,46,12.0,17.2,4.3,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,0.7,11.5,1.6,3.1,52.8,0.0,0.0,0.0,1.1,1.8,61.7,1.6,3.1,52.8,1.4080000000000001,0.53
Shabazz Napier,G,53,2.0,9.7,4.1,0.2,1.0,1.2,1.3,0.6,0.0,0.8,0.7,1.6,13.61,1.4,3.5,39.9,0.6,1.7,37.0,0.7,0.9,77.6,0.7,1.7,42.9,1.1909999999999998,0.49
Pat Connaughton,SG,39,1.0,8.1,2.5,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,1.6,11.84,0.9,1.8,51.4,0.4,0.8,51.5,0.2,0.2,77.8,0.5,1.0,51.3,1.361,0.63
Jake Layman,SF,35,1.0,7.1,2.2,0.2,0.5,0.7,0.3,0.2,0.1,0.3,0.6,1.0,4.76,0.7,2.5,29.2,0.4,1.5,25.5,0.4,0.5,76.5,0.4,1.1,34.2,0.8759999999999999,0.37
Tim Quarterman,G,16,0.0,5.0,1.9,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.0,10.22,0.8,1.8,44.8,0.3,0.8,38.5,0.0,0.2,0.0,0.5,1.0,50.0,1.069,0.53
Total,por,82,,,107.9,10.1,33.5,43.7,21.1,7.0,5.0,13.1,21.2,1.6,,39.5,86.1,45.9,10.4,27.7,37.5,18.5,23.7,78.0,29.2,58.4,49.9,1.254,0.52
DeMarcus Cousins,C,55,55.0,34.4,27.8,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,1.3,26.62,9.2,20.3,45.2,1.7,4.9,35.6,7.7,10.0,77.0,7.5,15.5,48.2,1.367,0.49
Rudy Gay,SF,30,30.0,33.8,18.7,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,1.1,17.95,6.7,14.7,45.5,1.4,3.8,37.2,3.9,4.6,85.5,5.3,11.0,48.3,1.271,0.5
Buddy Hield,SG,25,18.0,29.1,15.1,0.6,3.5,4.2,1.8,0.8,0.1,2.1,1.4,0.8,14.97,5.7,11.8,48.0,2.4,5.5,42.8,1.4,1.7,81.4,3.3,6.3,52.5,1.2770000000000001,0.58
Darren Collison,G,68,63.0,30.3,13.2,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,2.7,15.37,5.0,10.5,47.6,1.1,2.6,41.7,2.2,2.5,86.0,3.9,7.9,49.5,1.261,0.53
Tyreke Evans,G,14,6.0,22.4,11.6,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,1.5,14.97,4.2,10.2,41.3,1.5,3.4,43.8,1.7,2.4,70.6,2.7,6.8,40.0,1.14,0.49
Ty Lawson,G,69,25.0,25.1,9.9,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,2.6,15.42,3.4,7.6,45.4,0.5,1.7,28.8,2.5,3.1,79.7,2.9,5.9,50.2,1.305,0.49
Skal Labissiere,F,33,12.0,18.5,8.8,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,0.7,16.91,3.5,6.6,53.7,0.1,0.2,37.5,1.6,2.2,70.3,3.5,6.4,54.3,1.3259999999999998,0.54
Arron Afflalo,G,61,45.0,25.9,8.4,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,1.9,9.02,3.0,6.9,44.0,1.0,2.5,41.1,1.4,1.5,89.2,2.0,4.4,45.7,1.226,0.51
Willie Cauley-Stein,C,75,21.0,18.9,8.1,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,1.2,16.37,3.4,6.4,53.0,0.0,0.0,0.0,1.3,2.0,66.9,3.4,6.4,53.2,1.27,0.53
Ben McLemore,G,61,27.0,19.3,8.1,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,0.8,9.87,3.0,6.9,43.0,1.1,2.8,38.2,1.1,1.5,75.3,1.9,4.1,46.2,1.181,0.51
Garrett Temple,SG,65,20.0,26.6,7.8,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,2.2,11.19,2.8,6.6,42.4,1.3,3.4,37.3,0.9,1.1,78.4,1.6,3.3,47.6,1.171,0.52
Matt Barnes,SF,54,13.0,25.3,7.6,1.0,4.4,5.4,2.8,0.7,0.3,1.5,2.6,1.8,10.26,2.7,7.1,38.4,1.3,3.9,32.7,0.9,1.2,75.8,1.4,3.2,45.3,1.078,0.47
Anthony Tolliver,F,65,9.0,22.7,7.1,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,1.4,11.17,2.4,5.4,44.2,1.4,3.5,39.1,0.9,1.3,74.4,1.0,1.9,53.7,1.3130000000000002,0.57
Kosta Koufos,C,71,62.0,20.0,6.6,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,0.8,13.82,3.0,5.5,55.1,0.0,0.0,0.0,0.5,0.9,61.3,3.0,5.5,55.2,1.199,0.55
Jordan Farmar,PG,2,0.0,17.5,6.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,3.0,14.43,2.0,6.0,33.3,2.0,4.5,44.4,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.5
Langston Galloway,SG,19,2.0,19.7,6.0,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,1.6,8.05,2.2,5.5,40.4,1.0,2.1,47.5,0.6,0.6,91.7,1.2,3.4,35.9,1.0959999999999999,0.5
Omri Casspi,F,22,2.0,18.0,5.9,0.9,3.2,4.1,1.2,0.5,0.0,0.8,1.0,1.5,11.44,2.4,5.3,45.3,0.5,1.3,37.9,0.5,1.0,57.1,1.9,4.0,47.7,1.103,0.5
Georgios Papagiannis,C,22,0.0,16.1,5.6,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,0.8,12.72,2.5,4.6,54.9,0.0,0.1,0.0,0.5,0.6,85.7,2.5,4.5,56.0,1.216,0.55
Malachi Richardson,G,22,0.0,9.0,3.6,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,1.4,9.65,1.3,3.1,41.2,0.4,1.3,28.6,0.7,0.9,78.9,0.9,1.8,50.0,1.162,0.47
Total,sac,82,,,102.8,8.7,32.3,41.1,22.5,7.6,4.0,14.1,20.3,1.6,,37.9,82.1,46.1,9.0,23.9,37.6,18.1,23.3,77.5,28.9,58.2,49.6,1.252,0.52
Kawhi Leonard,SF,74,74.0,33.4,25.5,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,1.7,27.62,8.6,17.7,48.5,2.0,5.2,38.0,6.3,7.2,88.0,6.6,12.5,52.9,1.439,0.54
LaMarcus Aldridge,PF,72,72.0,32.4,17.3,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,1.4,18.66,6.9,14.6,47.7,0.3,0.8,41.1,3.1,3.8,81.2,6.6,13.8,48.0,1.185,0.49
Pau Gasol,PF,64,39.0,25.4,12.4,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,1.9,20.23,4.7,9.4,50.2,0.9,1.6,53.8,2.0,2.9,70.7,3.9,7.8,49.4,1.311,0.55
Tony Parker,G,63,63.0,25.2,10.1,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,3.2,13.1,4.2,9.0,46.6,0.4,1.1,33.3,1.3,1.9,72.7,3.8,7.9,48.4,1.121,0.49
Patty Mills,PG,80,8.0,21.9,9.5,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,2.8,15.28,3.4,7.8,44.0,1.8,4.4,41.4,0.8,1.0,82.5,1.6,3.3,47.4,1.222,0.56
Manu Ginobili,G,69,0.0,18.7,7.5,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,1.9,13.94,2.5,6.4,39.0,1.3,3.3,39.2,1.2,1.6,80.4,1.2,3.1,38.7,1.178,0.49
Danny Green,SG,68,68.0,26.6,7.3,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,1.6,10.16,2.6,6.6,39.2,1.7,4.6,37.9,0.4,0.5,84.4,0.9,2.0,42.0,1.107,0.52
David Lee,PF,79,10.0,18.7,7.3,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,1.5,18.48,3.1,5.3,59.0,0.0,0.0,0.0,1.0,1.4,70.8,3.1,5.3,59.0,1.371,0.59
Jonathon Simmons,G,78,8.0,17.8,6.2,0.3,1.8,2.1,1.6,0.6,0.3,1.0,1.9,1.7,9.91,2.3,5.4,42.0,0.4,1.3,29.4,1.3,1.7,75.0,1.9,4.1,46.1,1.147,0.46
Dewayne Dedmon,C,76,37.0,17.5,5.1,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,0.7,16.0,2.1,3.4,62.2,0.0,0.0,0.0,0.9,1.2,69.9,2.1,3.4,62.2,1.494,0.62
Davis Bertans,SF,67,6.0,12.1,4.5,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,1.4,12.94,1.5,3.5,44.0,1.0,2.6,39.9,0.4,0.5,82.4,0.5,0.9,55.7,1.295,0.59
Dejounte Murray,PG,38,8.0,8.5,3.4,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,1.3,9.69,1.3,3.1,43.1,0.2,0.6,39.1,0.6,0.8,70.0,1.1,2.4,44.1,1.121,0.47
Kyle Anderson,F,72,14.0,14.2,3.4,0.5,2.4,2.9,1.3,0.7,0.4,0.5,0.9,2.4,12.59,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,1.1,2.3,46.2,1.177,0.48
Nicolas Laprovittola,G,18,3.0,9.7,3.3,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,1.5,8.45,1.1,2.6,42.6,0.6,1.5,37.0,0.5,0.5,100.0,0.6,1.1,50.0,1.255,0.53
Bryn Forbes,SG,36,0.0,7.9,2.6,0.1,0.6,0.6,0.7,0.0,0.0,0.3,0.6,2.2,6.09,1.0,2.8,36.4,0.5,1.5,32.1,0.1,0.2,83.3,0.5,1.3,41.3,0.9490000000000001,0.45
Joel Anthony,C,19,0.0,6.4,1.3,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,0.8,11.65,0.5,0.8,62.5,0.0,0.0,0.0,0.3,0.4,62.5,0.5,0.8,62.5,1.5630000000000002,0.63
Total,sa,82,,,105.3,10.0,33.9,43.9,23.8,8.0,5.9,12.9,18.3,1.8,,39.3,83.7,46.9,9.2,23.5,39.1,17.6,22.0,79.7,30.1,60.2,50.0,1.258,0.52
DeMar DeRozan,SG,74,74.0,35.4,27.3,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,1.6,24.09,9.7,20.9,46.7,0.4,1.7,26.6,7.4,8.7,84.2,9.3,19.2,48.4,1.307,0.48
Kyle Lowry,PG,60,60.0,37.4,22.4,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,2.4,22.92,7.1,15.3,46.4,3.2,7.8,41.2,5.0,6.1,81.9,3.9,7.5,51.8,1.464,0.57
Serge Ibaka,PF,23,23.0,31.0,14.2,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,0.4,13.89,5.6,12.1,45.9,1.8,4.5,39.8,1.3,1.5,88.2,3.8,7.7,49.4,1.172,0.53
Jonas Valanciunas,C,80,80.0,25.8,12.0,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,0.5,20.13,4.9,8.8,55.7,0.0,0.0,50.0,2.2,2.7,81.1,4.9,8.8,55.7,1.3659999999999999,0.56
Terrence Ross,SG,54,0.0,22.4,10.4,0.3,2.3,2.6,0.8,1.0,0.4,0.6,1.5,1.4,14.91,3.9,8.9,44.0,1.8,4.7,37.5,0.8,0.9,82.0,2.1,4.1,51.6,1.167,0.54
Cory Joseph,PG,80,22.0,25.0,9.3,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,2.5,13.22,3.7,8.3,45.2,0.6,1.7,35.6,1.2,1.5,77.0,3.1,6.6,47.7,1.12,0.49
DeMarre Carroll,F,72,72.0,26.1,8.9,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,1.4,11.88,3.1,7.6,40.0,1.5,4.4,34.1,1.2,1.6,76.1,1.5,3.2,48.3,1.16,0.5
Norman Powell,SG,76,18.0,18.0,8.4,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,1.2,14.09,3.0,6.7,44.9,0.7,2.3,32.4,1.7,2.1,79.2,2.3,4.4,51.4,1.2570000000000001,0.5
Patrick Patterson,PF,65,8.0,24.6,6.8,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,2.0,10.8,2.4,5.9,40.1,1.4,3.9,37.2,0.7,0.9,71.7,0.9,2.0,45.8,1.159,0.52
P.J. Tucker,PF,24,4.0,25.4,5.8,1.0,4.4,5.4,1.1,1.3,0.2,0.6,2.2,1.9,10.42,2.2,5.3,40.6,1.0,2.5,40.0,0.5,0.7,68.8,1.2,2.8,41.2,1.0859999999999999,0.5
Delon Wright,PG,27,0.0,16.5,5.6,0.6,1.2,1.8,2.1,1.0,0.4,0.9,1.1,2.3,15.0,1.8,4.3,42.2,0.4,1.1,33.3,1.6,2.0,76.4,1.4,3.2,45.3,1.2930000000000001,0.47
Lucas Nogueira,C,57,6.0,19.1,4.4,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,0.9,15.51,1.8,2.7,66.0,0.1,0.2,25.0,0.8,1.2,65.7,1.8,2.5,69.4,1.6219999999999999,0.67
Pascal Siakam,PF,55,38.0,15.6,4.2,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,0.5,11.52,1.9,3.7,50.2,0.0,0.1,14.3,0.4,0.6,68.8,1.9,3.6,51.5,1.117,0.5
Jared Sullinger,C,11,1.0,10.7,3.4,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,0.8,6.0,1.4,4.3,31.9,0.3,1.6,16.7,0.4,0.7,50.0,1.1,2.6,41.4,0.787,0.35
Jakob Poeltl,C,54,4.0,11.6,3.1,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,0.4,12.19,1.2,2.1,58.3,0.0,0.0,0.0,0.6,1.1,54.4,1.2,2.1,58.3,1.435,0.58
Fred VanVleet,SG,37,0.0,7.9,2.9,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.3,10.54,1.1,3.0,35.1,0.3,0.8,37.9,0.5,0.6,81.8,0.8,2.2,34.1,0.9640000000000001,0.4
Bruno Caboclo,SF,9,0.0,4.4,1.6,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,2.0,14.62,0.7,1.8,37.5,0.2,0.7,33.3,0.0,0.0,0.0,0.4,1.1,40.0,0.875,0.44
Total,tor,82,,,106.9,10.6,32.6,43.3,18.5,8.3,4.9,11.8,20.8,1.6,,39.2,84.4,46.4,8.8,24.3,36.3,19.7,24.7,79.6,30.3,60.0,50.5,1.2670000000000001,0.52
Gordon Hayward,SF,73,73.0,34.5,21.9,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,1.8,22.23,7.5,15.8,47.1,2.0,5.1,39.8,5.0,5.9,84.4,5.4,10.7,50.6,1.385,0.54
George Hill,PG,49,49.0,31.5,16.9,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,2.4,19.38,5.9,12.4,47.7,1.9,4.8,40.3,3.2,4.0,80.1,4.0,7.6,52.3,1.368,0.55
Rudy Gobert,C,81,81.0,33.9,14.0,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,0.7,23.31,5.1,7.7,66.1,0.0,0.0,0.0,3.8,5.9,65.3,5.1,7.7,66.2,1.819,0.66
Rodney Hood,SG,59,55.0,27.0,12.7,0.3,3.2,3.4,1.6,0.6,0.2,1.1,2.2,1.5,12.47,4.6,11.3,40.8,1.9,5.2,37.1,1.5,1.9,78.3,2.7,6.1,44.0,1.123,0.49
Derrick Favors,C,50,39.0,23.7,9.5,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,0.9,15.88,4.1,8.3,48.7,0.1,0.2,30.0,1.3,2.2,61.5,4.0,8.1,49.1,1.141,0.49
Joe Johnson,G,78,14.0,23.6,9.2,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,2.1,12.82,3.5,8.0,43.6,1.4,3.3,41.1,0.8,1.0,81.8,2.1,4.7,45.4,1.1420000000000001,0.52
Shelvin Mack,G,55,9.0,21.9,7.8,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,1.7,10.9,3.1,6.9,44.6,0.7,2.2,30.8,1.0,1.4,68.8,2.4,4.7,51.0,1.129,0.49
Joe Ingles,SF,82,26.0,24.0,7.1,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,2.1,12.44,2.5,5.5,45.2,1.5,3.4,44.1,0.6,0.8,73.5,1.0,2.1,47.1,1.288,0.59
Alec Burks,SG,42,0.0,15.5,6.7,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,0.9,11.65,2.4,5.9,39.9,0.6,1.8,32.9,1.4,1.9,76.9,1.8,4.1,43.0,1.141,0.45
Dante Exum,PG,66,26.0,18.6,6.2,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,1.4,8.58,2.3,5.5,42.7,0.7,2.3,29.5,0.9,1.1,79.5,1.7,3.2,51.9,1.135,0.49
Trey Lyles,PF,71,4.0,16.3,6.2,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4,1.1,9.97,2.2,6.2,36.2,0.9,2.9,31.9,0.8,1.1,72.2,1.3,3.3,40.0,1.002,0.44
Boris Diaw,C,73,33.0,17.6,4.6,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,2.0,9.04,2.0,4.5,44.6,0.3,1.1,24.7,0.4,0.5,74.3,1.7,3.4,51.2,1.034,0.48
Jeff Withey,C,51,1.0,8.5,2.9,1.0,1.4,2.4,0.1,0.3,0.6,0.3,1.0,0.5,18.83,1.1,2.0,53.4,0.0,0.0,0.0,0.7,0.9,75.0,1.1,2.0,53.9,1.4169999999999998,0.53
Raul Neto,PG,40,0.0,8.7,2.5,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.3,10.75,1.0,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.8,1.5,51.7,1.099,0.51
Joel Bolomboy,PF,12,0.0,4.4,1.8,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.0,19.75,0.8,1.3,56.3,0.1,0.3,25.0,0.3,0.5,50.0,0.7,1.0,66.7,1.375,0.59
Total,utah,82,,,100.7,9.4,33.8,43.2,20.1,6.7,5.0,12.9,18.8,1.6,,37.0,79.5,46.6,9.6,26.0,37.2,17.1,22.9,74.7,27.3,53.5,51.1,1.268,0.53
John Wall,PG,78,78.0,36.4,23.1,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,2.6,23.28,8.3,18.4,45.1,1.1,3.5,32.7,5.4,6.8,80.1,7.2,14.9,48.0,1.258,0.48
Bradley Beal,SG,77,77.0,34.9,23.1,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,1.7,20.21,8.3,17.2,48.2,2.9,7.2,40.4,3.7,4.4,82.5,5.4,10.0,53.8,1.3459999999999999,0.57
Markieff Morris,PF,76,76.0,31.2,14.0,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,1.0,13.75,5.3,11.7,45.7,0.9,2.6,36.2,2.4,2.8,83.7,4.4,9.1,48.3,1.196,0.5
Otto Porter Jr.,SF,80,80.0,32.6,13.4,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,2.8,17.35,5.2,10.0,51.6,1.9,4.3,43.4,1.2,1.5,83.2,3.3,5.8,57.6,1.339,0.61
Bojan Bogdanovic,SF,26,0.0,23.1,12.7,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,0.6,14.76,4.1,9.0,45.7,1.7,4.4,39.1,2.7,2.9,93.4,2.4,4.6,52.1,1.41,0.55
Marcin Gortat,C,82,82.0,31.2,10.8,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,1.0,15.48,4.8,8.2,57.9,0.0,0.0,0.0,1.3,1.9,64.8,4.8,8.2,58.0,1.31,0.58
Marcus Thornton,SG,33,1.0,17.4,6.6,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,1.6,10.44,2.5,6.4,40.0,0.8,2.4,35.0,0.7,0.8,85.2,1.7,3.9,43.1,1.043,0.47
Kelly Oubre Jr.,SF,79,5.0,20.3,6.3,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,0.9,9.1,2.4,5.6,42.1,0.7,2.4,28.7,0.9,1.3,75.8,1.7,3.2,52.0,1.133,0.48
Jason Smith,F,74,3.0,14.4,5.7,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,0.6,13.61,2.4,4.4,52.9,0.5,1.1,47.4,0.5,0.7,68.6,1.9,3.4,54.6,1.2770000000000001,0.59
Ian Mahinmi,C,31,0.0,17.9,5.6,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,0.6,14.15,2.1,3.6,58.6,0.0,0.0,0.0,1.4,2.4,57.3,2.1,3.6,58.6,1.5590000000000002,0.59
Trey Burke,PG,57,0.0,12.3,5.0,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,2.1,10.9,2.0,4.5,45.5,0.5,1.2,44.3,0.4,0.5,75.9,1.5,3.2,45.9,1.1179999999999999,0.52
Brandon Jennings,G,23,2.0,16.3,3.5,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,4.9,9.74,1.3,4.6,27.4,0.5,2.3,21.2,0.5,0.7,70.6,0.8,2.3,33.3,0.764,0.33
Sheldon Mac,G,30,3.0,9.6,3.0,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,10.1,1.0,2.5,40.0,0.2,1.0,23.3,0.8,0.9,85.2,0.8,1.5,51.1,1.2,0.45
Tomas Satoransky,SG,57,3.0,12.6,2.7,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.4,8.49,1.1,2.6,41.5,0.2,0.6,24.3,0.4,0.6,69.7,0.9,1.9,47.3,1.048,0.45
Andrew Nicholson,F,28,0.0,8.3,2.5,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,0.6,6.39,1.1,2.8,39.0,0.1,0.6,18.8,0.3,0.4,58.3,1.0,2.2,44.3,0.909,0.41
Daniel Ochefu,PF,19,0.0,3.9,1.3,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.0,6.64,0.6,1.4,44.4,0.0,0.0,0.0,0.0,0.1,0.0,0.6,1.4,44.4,0.889,0.44
